am_sid,sciname,reviewed,iucn_sid,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells,n_spp,quad
Fis-52020,Thalassoma ascensionis,1,21689,Unknown,DD,NA,WRASSE,21689,iucn,TRUE,79201.2,27397.6,54853,3049.3461521672,11.13,AM,49.947,0.015,Wrasses,10,462,q4
Fis-22832,Thunnus alalunga,1,21856,Decreasing,NT,0.2,TUNAS_BILLFISHES,21856,iucn,TRUE,274225723,269248617.3,203930304.6,198953198.997629,97.559,IUCN,75.741,72.679,Tunas/Billfish,4567,59,q1
Fis-22833,Thunnus albacares,1,21857,Decreasing,NT,0.2,TUNAS_BILLFISHES,21857,iucn,TRUE,269697892.1,269469422.2,215117773.9,214889303.980921,99.894,IUCN,79.83,72.738,Tunas/Billfish,6801,59,q1
Fis-22835,Thunnus maccoyii,1,21858,Decreasing,CR,0.8,TUNAS_BILLFISHES,21858,iucn,TRUE,99802184.8,93060915.9,68311167.6,61569898.6811933,90.132,IUCN,73.405,25.12,Tunas/Billfish,578,59,q1
Fis-22836,Thunnus obesus,1,21859,Decreasing,VU,0.4,TUNAS_BILLFISHES,21859,iucn,TRUE,258848873.4,254819593.5,223750396.7,219721116.739246,98.199,IUCN,87.807,68.784,Tunas/Billfish,5330,59,q1
Fis-49220,Thunnus thynnus,1,21860,Decreasing,EN,0.6,TUNAS_BILLFISHES,21860,iucn,TRUE,77325027.1,75143032.9,34104514.9,31922520.6368698,93.602,IUCN,45.386,20.284,Tunas/Billfish,1397,59,q2
Fis-27843,Torquigener brevipinnis,NA,21994,Unknown,LC,0,PUFFERFISH,21994,iucn,TRUE,13814029.9,11636817,4608580,2431367.13779607,52.757,IUCN,39.603,3.141,Pufferfish,23,113,q4
ITS-Mam-180684,Trichechus manatus,1,22103,Decreasing,VU,0.4,MARINE_MAMMALS,22103,iucn_parent,TRUE,3594812.1,1831753.8,3183963.6,1420905.31009668,77.571,AM,57.531,0.859,Marine Mammals,81,107,q1
ITS-Mam-180426,Tursiops truncatus,1,22563,Unknown,LC,0,MARINE_MAMMALS,22563,iucn_parent,TRUE,309353619.8,305863039,260861304,257370723.170453,98.662,IUCN,85.287,82.562,Marine Mammals,2155,107,q1
Fis-29576,Xiphias gladius,1,23148,Decreasing,LC,0,TUNAS_BILLFISHES,23148,iucn_parent,TRUE,297465340.1,285207860.7,273496990.7,261239511.224408,95.518,IUCN,95.894,76.987,Tunas/Billfish,5733,59,q1
ITS-Mam-180498,Ziphius cavirostris,1,23211,Unknown,LC,0,MARINE_MAMMALS,23211,iucn_parent,TRUE,311814461.4,302664951.9,297129620.2,287980110.655666,96.921,IUCN,98.171,81.699,Marine Mammals,834,107,q1
Fis-24556,Dermatolepis inermis,NA,39303,Decreasing,NT,0.2,GROUPERS,39303,iucn,TRUE,5516841.8,3775540,5029998.1,3288696.26671428,87.105,AM,75.06,1.358,Groupers,121,136,q1
Fis-26117,Cephalopholis boenak,NA,39773,Unknown,LC,0,GROUPERS,39773,iucn,TRUE,20681350.3,13086234.3,17448526.8,9853410.69885752,75.296,AM,74.999,4.71,Groupers,200,136,q1
Fis-26129,Cromileptes altivelis,1,39774,Decreasing,VU,0.4,GROUPERS,39774,iucn,TRUE,15842847.7,9074713.1,14043718.1,7275583.56222071,80.174,AM,64.618,3.791,Groupers,133,136,q1
ITS-Mam-180502,Indopacetus pacificus,1,40635,Unknown,DD,NA,MARINE_MAMMALS,40635,iucn,TRUE,182539371.1,182384413.1,110732834.9,110577876.920306,99.86,IUCN,60.714,49.231,Marine Mammals,23,107,q1
ITS-Mam-180631,Arctocephalus forsteri,1,41664,Increasing,LC,0,MARINE_MAMMALS,41664,iucn,TRUE,15870742.3,14330270.2,12226267.6,10685795.5805308,87.4,IUCN,85.318,3.868,Marine Mammals,120,107,q1
ITS-Mam-180619,Otaria flavescens,1,41665,Stable,LC,0,MARINE_MAMMALS,41665,iucn,TRUE,3481539.9,2418499.8,3143950.6,2080910.43481897,86.041,AM,76.926,0.849,Marine Mammals,181,107,q1
ITS-Mam-180621,Zalophus californianus,1,41666,Increasing,LC,0,MARINE_MAMMALS,41666,iucn,TRUE,4274058.2,3232092.4,2467965.1,1425999.28714097,57.78,IUCN,76.358,0.872,Marine Mammals,266,107,q3
ITS-Mam-622014,Zalophus wollebaeki,1,41668,Decreasing,EN,0.6,MARINE_MAMMALS,41668,iucn,TRUE,427105.2,304040.3,166140.7,43075.7694053826,25.927,IUCN,54.644,0.082,Marine Mammals,20,107,q3
ITS-Mam-622021,Histriophoca fasciata,NA,41670,Unknown,DD,NA,MARINE_MAMMALS,41670,iucn,TRUE,22116122.6,20817332.7,8689232.4,7390442.50223539,85.053,IUCN,41.74,5.619,Marine Mammals,69,107,q2
ITS-Mam-622022,Pagophilus groenlandicus,1,41671,Increasing,LC,0,MARINE_MAMMALS,41671,iucn,TRUE,11582667.9,5845430.7,11206373.4,5469136.16836833,93.563,AM,52.162,3.025,Marine Mammals,147,107,q2
ITS-Mam-622018,Pusa hispida,NA,41672,Unknown,LC,0,MARINE_MAMMALS,41672,iucn,TRUE,54596559.8,51108274.7,21213604.2,17725319.1091477,83.556,IUCN,41.507,13.796,Marine Mammals,311,107,q2
ITS-Mam-612591,Eubalaena japonica,1,41711,Unknown,EN,0.6,MARINE_MAMMALS,41711,iucn_parent,TRUE,49527576.6,49386104.4,6737101,6595628.81728302,97.9,IUCN,13.642,13.331,Marine Mammals,5,107,q2
ITS-Mam-180537,Eubalaena glacialis,1,41711,Unknown,EN,0.6,MARINE_MAMMALS,41711,iucn_parent,TRUE,49527576.6,49386104.4,6737101,6595628.81728302,97.9,IUCN,13.642,13.331,Marine Mammals,267,107,q2
ITS-Mam-612596,Tursiops aduncus,1,41714,Unknown,DD,NA,MARINE_MAMMALS,41714,iucn,TRUE,29856864.8,18840138.2,26214862.5,15198135.9142813,80.669,AM,71.868,7.076,Marine Mammals,136,107,q1
ITS-Mam-180475,Phocoena dioptrica,1,41715,Unknown,DD,NA,MARINE_MAMMALS,41715,iucn,TRUE,64975631.8,57023565.1,47801071.9,39849005.1555128,83.364,IUCN,83.827,15.392,Marine Mammals,32,107,q1
ITS-Mam-180478,Neophocaena phocaenoides,1,41754,Decreasing,VU,0.4,MARINE_MAMMALS,41754,iucn_parent,TRUE,6577978.1,5158388.9,1651006.3,231417.181051119,14.017,IUCN,32.006,1.392,Marine Mammals,48,107,q4
ITS-Mam-180488,Physeter macrocephalus,1,41755,Unknown,VU,0.4,MARINE_MAMMALS,41755,iucn_parent,TRUE,357980835,346650343.5,355448717.6,344118226.079187,99.27,AM,97.525,95.947,Marine Mammals,1128,107,q1
ITS-612599,Mesoplodon perrini,1,41759,Unknown,DD,NA,MARINE_MAMMALS,41759,iucn,TRUE,16358203,16358203,75709.7,75709.7226592828,100,IUCN,0.463,4.416,Marine Mammals,1,107,q2
ITS-Mam-612598,Mesoplodon traversii,1,41760,Unknown,DD,NA,MARINE_MAMMALS,41760,iucn,TRUE,52884620.2,52862300.7,26438821.8,26416502.2171942,99.916,IUCN,50.015,14.269,Marine Mammals,6,107,q2
Fis-25493,Epinephelus akaara,1,43974,Decreasing,EN,0.6,GROUPERS,43974,iucn,TRUE,2180927.6,783409.2,2095581.1,698062.635503431,89.106,AM,37.384,0.566,Groupers,18,136,q2
Fis-26130,Dermatolepis striolata,NA,44672,Unknown,DD,NA,GROUPERS,44672,iucn,TRUE,2326030.7,1405664.1,1709947.8,789581.179848165,56.171,AM,82.205,0.462,Groupers,10,136,q3
Fis-25130,Epinephelus fuscoguttatus,1,44673,Unknown,NT,0.2,GROUPERS,44673,iucn,TRUE,24362724.7,11945805.5,20942108.7,8525189.46739424,71.366,AM,57.042,5.653,Groupers,127,136,q1
Fis-26136,Epinephelus coioides,1,44674,Decreasing,NT,0.2,GROUPERS,44674,iucn,TRUE,22110118,15851500.3,18468038.5,12209420.8299124,77.024,AM,85.832,4.985,Groupers,165,136,q1
Fis-163783,Epinephelus quernus,NA,44675,Unknown,NT,0.2,GROUPERS,44675,iucn,TRUE,553017,236695.7,427465.4,111144.087308561,46.957,AM,55.372,0.115,Groupers,18,136,q3
Fis-31618,Epinephelus albomarginatus,1,44677,Decreasing,VU,0.4,GROUPERS,44677,iucn,TRUE,264443.1,106152.4,261658.2,103367.454606841,97.376,AM,40.569,0.071,Groupers,16,136,q2
Fis-22721,Epinephelus morio,NA,44681,Decreasing,NT,0.2,GROUPERS,44681,iucn,TRUE,5621831.1,4054117.3,4992485.1,3424771.26372163,84.476,AM,81.204,1.348,Groupers,199,136,q1
Fis-23651,Mycteroperca tigris,NA,44682,Unknown,LC,0,GROUPERS,44682,iucn,TRUE,5013876.9,3043176.1,4394988,2424287.20136845,79.663,AM,69.242,1.186,Groupers,102,136,q1
Fis-23652,Mycteroperca venenosa,NA,44683,Decreasing,NT,0.2,GROUPERS,44683,iucn,TRUE,4830704,3274728.6,3996996.2,2441020.83904857,74.541,AM,81.93,1.079,Groupers,103,136,q1
Fis-25341,Plectropomus leopardus,NA,44684,Decreasing,NT,0.2,GROUPERS,44684,iucn,TRUE,16572690.3,10931050.9,11777036.3,6135396.86549137,56.128,AM,92.817,3.179,Groupers,122,136,q3
Fis-33251,Epinephelus cifuentesi,NA,44686,Unknown,NT,0.2,GROUPERS,44686,iucn_parent,TRUE,315117.5,137765.2,253848.2,76495.8063852406,55.526,AM,54.271,0.069,Groupers,25,136,q4
Fis-26492,Epinephelus awoara,NA,61336,Unknown,DD,NA,GROUPERS,61336,iucn,TRUE,2561564.1,1215211.7,2246157.5,899805.151788346,74.045,AM,54.102,0.606,Groupers,19,136,q2
Fis-26498,Epinephelus daemelii,NA,61337,Unknown,NT,0.2,GROUPERS,61337,iucn,TRUE,1336051.9,737737.5,1139353.9,541039.522508125,73.338,AM,64.751,0.308,Groupers,35,136,q1
Fis-26113,Epinephelus malabaricus,NA,61338,Decreasing,NT,0.2,GROUPERS,61338,iucn,TRUE,23227427.2,15668770.1,19913928.1,12355270.9256369,78.853,AM,78.682,5.375,Groupers,132,136,q1
Fis-26142,Epinephelus polyphekadion,NA,61339,Decreasing,NT,0.2,GROUPERS,61339,iucn,TRUE,27357025.5,13544858.4,22252451.3,8440284.27608016,62.314,AM,60.869,6.007,Groupers,129,136,q3
Fis-25689,Bolbometopon muricatum,1,63571,Decreasing,VU,0.4,WRASSE,63571,iucn,TRUE,23322704,10374113.5,20074292.2,7125701.66405855,68.687,AM,51.679,5.419,Wrasses,83,462,q2
Fis-32305,Epinephelus bruneus,1,64396,Decreasing,VU,0.4,GROUPERS,64396,iucn,TRUE,2099849.5,1244967.1,1964988.9,1110106.41550147,89.168,AM,63.357,0.53,Groupers,25,136,q1
Fis-163777,Epinephelus flavolimbatus,NA,64400,Decreasing,VU,0.4,GROUPERS,64400,iucn,TRUE,5303463.8,3175065.6,4690578.1,2562179.98978987,80.697,AM,67.69,1.266,Groupers,139,136,q1
Fis-32318,Epinephelus timorensis,NA,64406,Unknown,DD,NA,GROUPERS,64406,iucn,TRUE,3638304.9,3221532.5,577636.5,160864.18612768,27.849,IUCN,17.93,0.87,Groupers,3,136,q4
Fis-32320,Epinephelus tuamotuensis,NA,64407,Unknown,LC,0,GROUPERS,64407,iucn,TRUE,1897648.2,204141.2,1894619.7,201112.761943155,98.516,AM,10.775,0.511,Groupers,3,136,q2
Fis-26516,Epinephelus undulatostriatus,NA,64408,Unknown,DD,NA,GROUPERS,64408,iucn,TRUE,494140.9,285092.4,457156.3,248107.863687087,87.027,AM,62.362,0.123,Groupers,40,136,q1
Fis-23648,Mycteroperca interstitialis,NA,64410,Decreasing,VU,0.4,GROUPERS,64410,iucn,TRUE,4872261.2,3365807.3,3653744.9,2147291.0177886,63.797,AM,92.119,0.986,Groupers,83,136,q1
Fis-31641,Plectropomus areolatus,1,64411,Decreasing,VU,0.4,GROUPERS,64411,iucn,TRUE,17683043.3,7911879.5,14423080,4651916.23642807,58.797,AM,54.856,3.893,Groupers,52,136,q3
Fis-26517,Plectropomus laevis,1,64412,Decreasing,VU,0.4,GROUPERS,64412,iucn,TRUE,21805207.5,8917417.6,18629766.6,5741976.65368318,64.391,AM,47.867,5.029,Groupers,119,136,q2
Fis-25365,Plectropomus maculatus,NA,64412,Decreasing,VU,0.4,GROUPERS,64412,iucn,TRUE,21805207.5,8917417.6,18629766.6,5741976.65368318,64.391,AM,47.867,5.029,Groupers,111,136,q2
Fis-23120,Epinephelus aeneus,NA,132722,Decreasing,NT,0.2,GROUPERS,132722,iucn,TRUE,3937859.2,2138451.6,3747596.7,1948189.18485203,91.103,AM,57.062,1.012,Groupers,168,136,q1
Fis-25572,Epinephelus maculatus,NA,132723,Decreasing,LC,0,GROUPERS,132723,iucn,TRUE,18233298.5,10298573.4,13677857.5,5743132.41825325,55.766,AM,75.294,3.692,Groupers,121,136,q3
Fis-26116,Cephalopholis aurantia,NA,132725,Unknown,DD,NA,GROUPERS,132725,iucn,TRUE,22010498.1,15014324.6,12773415.7,5777242.22532592,45.229,IUCN,85.075,4.053,Groupers,94,136,q3
Fis-26503,Epinephelus flavocaeruleus,NA,132726,Unknown,LC,0,GROUPERS,132726,iucn,TRUE,6276380.4,2498589.2,5798917.9,2021126.75793786,80.891,AM,43.087,1.565,Groupers,43,136,q2
Fis-23713,Paranthias furcifer,NA,132727,Stable,LC,0,GROUPERS,132727,iucn,TRUE,5900869.5,4125866.4,4164971.4,2389968.29745546,57.926,AM,99.061,1.124,Groupers,112,136,q3
Fis-26514,Epinephelus summana,NA,132728,Unknown,DD,NA,GROUPERS,132728,iucn,TRUE,980132.2,443420.1,950315.3,413603.122558174,93.276,AM,46.66,0.257,Groupers,20,136,q2
Fis-30327,Mycteroperca phenax,NA,132729,Stable,LC,0,GROUPERS,132729,iucn,TRUE,3153539.7,2198540.6,2351924.7,1396925.51115028,63.539,AM,93.478,0.635,Groupers,86,136,q1
Fis-163774,Hyporthodus acanthistius,NA,132730,Unknown,LC,0,GROUPERS,132730,iucn,TRUE,1772805.7,879792.4,1717669.1,824655.831535546,93.733,AM,51.22,0.464,Groupers,34,136,q2
Fis-26123,Cephalopholis miniata,NA,132732,Decreasing,LC,0,GROUPERS,132732,iucn,TRUE,28357026.2,16259055.7,22748918.3,10650947.8056125,65.508,AM,71.472,6.141,Groupers,169,136,q1
Fis-27163,Cephalopholis panamensis,NA,132733,Stable,LC,0,GROUPERS,132733,iucn,TRUE,1497528.3,768966.2,1272860.4,544298.337640708,70.783,AM,60.412,0.344,Groupers,97,136,q1
Fis-163780,Epinephelus niphobles,NA,132734,Unknown,DD,NA,GROUPERS,132734,iucn,TRUE,1919766.1,944437.8,1873917.3,898589.038605784,95.145,AM,50.399,0.506,Groupers,31,136,q2
Fis-115487,Epinephelus latifasciatus,NA,132735,Unknown,DD,NA,GROUPERS,132735,iucn,TRUE,13237229.5,12190470,3503279.7,2456520.23724393,70.121,IUCN,28.738,3.291,Groupers,70,136,q2
Fis-25944,Epinephelus rivulatus,NA,132736,Decreasing,LC,0,GROUPERS,132736,iucn,TRUE,19058428.7,15541369.8,8470911.6,4953852.72731592,58.481,IUCN,54.506,4.195,Groupers,117,136,q4
Fis-26121,Cephalopholis leopardus,NA,132737,Unknown,LC,0,GROUPERS,132737,iucn,TRUE,22868916.6,10651980.4,19656786,7439849.80592302,69.845,AM,54.19,5.306,Groupers,173,136,q2
Fis-25576,Variola louti,NA,132738,Stable,LC,0,GROUPERS,132738,iucn,TRUE,32722210.2,18228929.6,25009510.2,10516229.681906,57.69,AM,72.888,6.751,Groupers,239,136,q3
Fis-26145,Epinephelus undulosus,NA,132739,Unknown,DD,NA,GROUPERS,132739,iucn,TRUE,13828873.7,8246223.2,11028835.5,5446184.98927386,66.045,AM,74.77,2.977,Groupers,32,136,q1
Fis-26125,Cephalopholis sexmaculata,NA,132741,Decreasing,LC,0,GROUPERS,132741,iucn,TRUE,26260143,14861753.4,18861089.2,7462699.60634889,50.214,AM,78.796,5.091,Groupers,86,136,q3
Fis-27331,Cephalopholis nigri,NA,132742,Unknown,LC,0,GROUPERS,132742,iucn,TRUE,1282236.1,732013,1179198.5,628975.383902392,85.924,AM,62.077,0.318,Groupers,31,136,q1
Fis-26119,Cephalopholis formosa,NA,132743,Unknown,LC,0,GROUPERS,132743,iucn,TRUE,12825629.3,8930636.8,8385062.7,4490070.10846161,53.548,IUCN,93.891,2.411,Groupers,61,136,q3
Fis-25575,Epinephelus morrhua,NA,132745,Decreasing,LC,0,GROUPERS,132745,iucn,TRUE,22387281.2,16250528.2,11326681.1,5189928.11798315,45.82,IUCN,69.7,4.387,Groupers,131,136,q3
Fis-26510,Epinephelus poecilonotus,NA,132745,Decreasing,LC,0,GROUPERS,132745,iucn,TRUE,22387281.2,16250528.2,11326681.1,5189928.11798315,45.82,IUCN,69.7,4.387,Groupers,51,136,q3
Fis-31844,Epinephelus melanostigma,NA,132746,Unknown,DD,NA,GROUPERS,132746,iucn,TRUE,18622892.2,11350348.1,11784556.1,4512012.10464321,39.752,AM,96.315,3.181,Groupers,98,136,q3
Fis-31554,Epinephelus spilotoceps,NA,132747,Unknown,LC,0,GROUPERS,132747,iucn,TRUE,17917539.8,6366260.3,15925388.7,4374109.2358258,68.708,AM,39.976,4.299,Groupers,81,136,q2
Fis-26507,Epinephelus longispinis,NA,132748,Unknown,LC,0,GROUPERS,132748,iucn,TRUE,10573796,7522633.4,4734555,1683392.36435742,35.555,IUCN,62.937,2.031,Groupers,47,136,q3
Fis-26499,Epinephelus diacanthus,NA,132749,Unknown,LC,0,GROUPERS,132749,iucn,TRUE,4647424.7,4026275.8,1316508.5,695359.502597419,52.818,IUCN,32.698,1.087,Groupers,18,136,q4
Fis-32316,Epinephelus stictus,NA,132749,Unknown,LC,0,GROUPERS,132749,iucn,TRUE,4647424.7,4026275.8,1316508.5,695359.502597419,52.818,IUCN,32.698,1.087,Groupers,11,136,q4
Fis-135733,Epinephelus coeruleopunctatus,NA,132751,Unknown,LC,0,GROUPERS,132751,iucn,TRUE,24131134.1,14213471.4,17952498.2,8034835.59161402,56.53,AM,79.173,4.846,Groupers,91,136,q3
Fis-26141,Epinephelus ongus,NA,132751,Unknown,LC,0,GROUPERS,132751,iucn,TRUE,24131134.1,14213471.4,17952498.2,8034835.59161402,56.53,AM,79.173,4.846,Groupers,129,136,q3
Fis-32304,Epinephelus bilobatus,NA,132752,Unknown,DD,NA,GROUPERS,132752,iucn,TRUE,1640932.1,113520.3,1638000.4,110588.61401867,97.417,AM,6.93,0.442,Groupers,8,136,q2
Fis-32313,Epinephelus polylepis,NA,132753,Decreasing,NT,0.2,GROUPERS,132753,iucn,TRUE,1621261.9,1235194,1422287,1036219.05991159,83.891,AM,86.846,0.384,Groupers,12,136,q1
Fis-32974,Alphestes immaculatus,NA,132754,Unknown,LC,0,GROUPERS,132754,iucn,TRUE,1841764.4,959503.5,1569126,686865.0922254,71.585,AM,61.149,0.424,Groupers,88,136,q1
Fis-26511,Epinephelus radiatus,NA,132755,Unknown,LC,0,GROUPERS,132755,iucn,TRUE,15484596,13892489.1,3384388.2,1792281.26700548,52.957,IUCN,24.361,3.75,Groupers,59,136,q4
Fis-26508,Epinephelus miliaris,NA,132756,Unknown,LC,0,GROUPERS,132756,iucn,TRUE,16458534.4,10325839.3,9335129.2,3202434.17041993,34.305,IUCN,90.406,2.787,Groupers,57,136,q3
Fis-26126,Cephalopholis sonnerati,NA,132757,Stable,LC,0,GROUPERS,132757,iucn,TRUE,27022611,14555164.4,21861577.5,9394130.86520241,64.542,AM,66.579,5.901,Groupers,121,136,q1
Fis-25131,Epinephelus tauvina,NA,132758,Unknown,DD,NA,GROUPERS,132758,iucn,TRUE,29083476.1,17339860.7,18739425.1,6995809.73589337,40.345,AM,92.531,5.058,Groupers,250,136,q3
Fis-26120,Cephalopholis hemistiktos,NA,132759,Decreasing,NT,0.2,GROUPERS,132759,iucn,TRUE,1693270.7,1175184,1522159.2,1004072.49391626,85.44,AM,77.205,0.411,Groupers,30,136,q1
Fis-26502,Epinephelus faveatus,1,132760,Unknown,DD,NA,GROUPERS,132760,iucn,TRUE,1056838,726293.5,561501.2,230956.731183822,41.132,IUCN,77.311,0.196,Groupers,20,136,q3
Fis-22703,Cephalopholis cruentata,NA,132761,Stable,LC,0,GROUPERS,132761,iucn,TRUE,4272975.3,2645047.6,4146402,2518474.29616451,95.215,AM,63.791,1.119,Groupers,180,136,q1
Fis-27343,Epinephelus costae,NA,132762,Unknown,DD,NA,GROUPERS,132762,iucn,TRUE,4417298.5,1999204.9,4141354.3,1723260.6474819,86.197,AM,48.274,1.118,Groupers,80,136,q2
Fis-26137,Epinephelus corallicola,NA,132763,Unknown,DD,NA,GROUPERS,132763,iucn,TRUE,13453845.5,7474526.2,12321495.7,6342176.47137536,84.851,AM,60.662,3.326,Groupers,97,136,q1
Fis-27135,Alphestes afer,NA,132764,Unknown,LC,0,GROUPERS,132764,iucn,TRUE,4224220.3,2483576,3576969.6,1836325.33307656,73.939,AM,69.432,0.966,Groupers,66,136,q1
Fis-25402,Epinephelus goreensis,NA,132765,Unknown,DD,NA,GROUPERS,132765,iucn,TRUE,1474110.1,677596.1,1461920.6,665406.530514852,98.201,AM,46.35,0.395,Groupers,96,136,q2
Fis-26245,Epinephelus macrospilos,NA,132766,Unknown,LC,0,GROUPERS,132766,iucn,TRUE,24264451.1,12853452.2,18776107.7,7365108.72244477,57.301,AM,68.456,5.068,Groupers,102,136,q3
Fis-27319,Dermatolepis dermatolepis,NA,132767,Unknown,LC,0,GROUPERS,132767,iucn,TRUE,1904199.8,892930.6,1619899.7,608630.537237331,68.161,AM,55.123,0.437,Groupers,68,136,q1
Fis-26138,Epinephelus fasciatomaculosus,NA,132769,Unknown,DD,NA,GROUPERS,132769,iucn,TRUE,2606112.3,1064990.2,2415566.3,874444.191662743,82.108,AM,44.089,0.652,Groupers,22,136,q2
Fis-24648,Gonioplectrus hispanus,NA,132771,Unknown,LC,0,GROUPERS,132771,iucn,TRUE,5312281.8,3394027.2,4954621.4,3036366.7576211,89.462,AM,68.502,1.337,Groupers,107,136,q1
Fis-163782,Epinephelus compressus,NA,132772,Unknown,DD,NA,GROUPERS,132772,iucn,TRUE,17645892.3,11802543.4,9368495.4,3525146.45917714,37.628,IUCN,79.377,3.186,Groupers,55,136,q3
Fis-31413,Epinephelus tukula,NA,132773,Unknown,LC,0,GROUPERS,132773,iucn,TRUE,15332119.6,12837688.9,5785993,3291562.32559833,56.888,IUCN,45.07,3.465,Groupers,81,136,q4
Fis-25586,Epinephelus areolatus,NA,132774,Unknown,LC,0,GROUPERS,132774,iucn,TRUE,24503251.4,17251083,20042737.5,12790569.2068025,74.144,AM,86.071,5.41,Groupers,245,136,q1
Fis-25679,Epinephelus chlorostigma,NA,132774,Unknown,LC,0,GROUPERS,132774,iucn,TRUE,24503251.4,17251083,20042737.5,12790569.2068025,74.144,AM,86.071,5.41,Groupers,123,136,q1
Fis-32352,Plectropomus pessuliferus,NA,132775,Decreasing,NT,0.2,GROUPERS,132775,iucn,TRUE,13806416.5,12035273.2,3198429.3,1427285.97903915,44.625,IUCN,26.575,3.249,Groupers,22,136,q4
Fis-26483,Plectropomus oligacanthus,1,132776,Decreasing,NT,0.2,GROUPERS,132776,iucn,TRUE,10878414.6,6499344.5,8007913.9,3628843.83263694,55.834,AM,81.162,2.162,Groupers,26,136,q3
Fis-26244,Epinephelus hexagonatus,1,132778,Stable,LC,0,GROUPERS,132778,iucn,TRUE,24706798.3,13988681.7,15722095.8,5003979.12315936,35.772,AM,88.975,4.244,Groupers,161,136,q3
Fis-31150,Epinephelus merra,1,132778,Stable,LC,0,GROUPERS,132778,iucn,TRUE,24706798.3,13988681.7,15722095.8,5003979.12315936,35.772,AM,88.975,4.244,Groupers,336,136,q3
Fis-31841,Cephalopholis oligosticta,NA,132779,Unknown,LC,0,GROUPERS,132779,iucn,TRUE,574300.4,338931,574300.4,338931.037789093,100,AM,59.016,0.155,Groupers,8,136,q1
Fis-25340,Epinephelus sexfasciatus,NA,132780,Unknown,DD,NA,GROUPERS,132780,iucn,TRUE,10623766.8,7668157.8,9149621.8,6194012.92110176,80.776,AM,83.808,2.47,Groupers,155,136,q1
Fis-31823,Cephalopholis argus,NA,132781,Stable,LC,0,GROUPERS,132781,iucn,TRUE,30457702.7,14383091.3,26999188.4,10924577.122788,75.954,AM,53.272,7.288,Groupers,237,136,q2
Fis-31840,Cephalopholis aitha,NA,132782,Unknown,DD,NA,GROUPERS,132782,iucn,TRUE,4532260,2552986.9,3436020.3,1456747.10385308,57.061,AM,74.301,0.927,Groupers,5,136,q3
Fis-26128,Cephalopholis urodeta,1,132783,Unknown,LC,0,GROUPERS,132783,iucn,TRUE,25517450.5,14168176.6,17763776.1,6414502.23594181,45.274,AM,79.759,4.795,Groupers,256,136,q3
Fis-31843,Epinephelus magniscuttis,NA,132784,Unknown,DD,NA,GROUPERS,132784,iucn,TRUE,8798589.8,7569768.3,2323575.9,1094754.37771384,47.115,IUCN,30.695,2.043,Groupers,26,136,q4
Fis-26501,Epinephelus erythrurus,NA,132785,Unknown,DD,NA,GROUPERS,132785,iucn,TRUE,6591823.1,3501155.3,5715949.3,2625281.47737819,74.983,AM,61.252,1.543,Groupers,22,136,q1
Fis-50377,Cephalopholis nigripinnis,NA,132786,Unknown,DD,NA,GROUPERS,132786,iucn,TRUE,2530303,1348342.1,1553930.4,371969.530849495,27.587,AM,86.77,0.419,Groupers,27,136,q3
Fis-25382,Anyperodon leucogrammicus,NA,132787,Unknown,LC,0,GROUPERS,132787,iucn,TRUE,25894941.5,13956653.6,22898822.5,10960534.6476372,78.533,AM,60.949,6.181,Groupers,128,136,q1
Fis-26122,Cephalopholis microprion,NA,132789,Unknown,LC,0,GROUPERS,132789,iucn,TRUE,13309013.8,8785058.1,10305533.2,5781577.42228029,65.811,AM,85.246,2.782,Groupers,93,136,q1
Fis-26518,Triso dermopterus,1,132790,Unknown,LC,0,GROUPERS,132790,iucn,TRUE,3983516.7,3035022.3,1817167.9,868673.501143839,47.804,IUCN,59.873,0.819,Groupers,27,136,q3
Fis-31363,Cephalopholis igarashiensis,NA,132791,Unknown,DD,NA,GROUPERS,132791,iucn,TRUE,7195000.6,5194498,2716767.7,716265.094269138,26.365,IUCN,52.301,1.402,Groupers,31,136,q4
Fis-26513,Epinephelus stoliczkae,NA,132793,Unknown,DD,NA,GROUPERS,132793,iucn,TRUE,1875040.4,1098270.7,1624436.3,847666.588014781,77.182,AM,67.609,0.438,Groupers,18,136,q1
Fis-32315,Epinephelus retouti,NA,132794,Unknown,DD,NA,GROUPERS,132794,iucn,TRUE,15756984.3,13066335.8,4080813.8,1390165.27204295,34.066,IUCN,31.232,3.527,Groupers,67,136,q4
Fis-163776,Hyporthodus ergastularius,NA,132795,Unknown,LC,0,GROUPERS,132795,iucn,TRUE,546928.7,278205.3,521240.3,252516.935881835,90.766,AM,53.374,0.141,Groupers,18,136,q2
Fis-27340,Epinephelus caninus,1,132796,Unknown,DD,NA,GROUPERS,132796,iucn,TRUE,4522735.3,3374597.4,3746292.8,2598154.96782508,76.992,AM,90.078,1.011,Groupers,146,136,q1
Fis-32309,Epinephelus heniochus,NA,132798,Unknown,DD,NA,GROUPERS,132798,iucn,TRUE,10450092.3,9376933.4,3264343,2191184.14522275,67.125,IUCN,34.812,2.531,Groupers,41,136,q2
Fis-26144,Epinephelus quoyanus,NA,132799,Decreasing,LC,0,GROUPERS,132799,iucn,TRUE,15376472.7,6444799.6,14560392.4,5628719.30817744,87.337,AM,44.263,3.93,Groupers,133,136,q2
