spp_group,iucn_sid,iucn_subpop,spatial_source,sciname,name_verified,class
GROUPERS,132796,NA,iucn,Epinephelus caninus,TRUE,Actinopterygii
GROUPERS,132797,NA,iucn,Epinephelus posteli,TRUE,Actinopterygii
GROUPERS,132798,NA,iucn,Epinephelus heniochus,TRUE,Actinopterygii
GROUPERS,132799,NA,iucn,Epinephelus quoyanus,TRUE,Actinopterygii
GROUPERS,132800,NA,iucn,Gracila albomarginata,TRUE,Actinopterygii
GROUPERS,132801,NA,iucn,Plectropomus punctatus,TRUE,Actinopterygii
GROUPERS,132802,NA,iucn,Epinephelus poecilonotus,TRUE,Actinopterygii
GROUPERS,132803,NA,iucn,Cephalopholis polyspila,TRUE,Actinopterygii
GROUPERS,132804,NA,iucn,Epinephelus ongus,TRUE,Actinopterygii
GROUPERS,132805,NA,iucn,Cephalopholis polleni,TRUE,Actinopterygii
GROUPERS,132806,NA,iucn,Cephalopholis fulva,TRUE,Actinopterygii
GROUPERS,132807,NA,iucn,Hyporthodus septemfasciatus,TRUE,Actinopterygii
GROUPERS,132808,NA,iucn,Cephalopholis cyanostigma,TRUE,Actinopterygii
GROUPERS,132809,NA,iucn,Alphestes multiguttatus,TRUE,Actinopterygii
GROUPERS,132810,NA,iucn,Variola albimarginata,TRUE,Actinopterygii
GROUPERS,132811,NA,iucn,Mycteroperca xenarcha,TRUE,Actinopterygii
GROUPERS,132812,NA,iucn,Epinephelus amblycephalus,TRUE,Actinopterygii
GROUPERS,132813,NA,iucn,Epinephelus bontoides,TRUE,Actinopterygii
GROUPERS,132814,NA,iucn,Aethaloperca rogaa,TRUE,Actinopterygii
GROUPERS,132815,NA,iucn,Epinephelus cyanopodus,TRUE,Actinopterygii
GROUPERS,132816,NA,iucn,Saloptia powelli,TRUE,Actinopterygii
GROUPERS,132817,NA,iucn,Epinephelus fasciatus,TRUE,Actinopterygii
GROUPERS,132818,NA,iucn,Plectropomus maculatus,TRUE,Actinopterygii
GROUPERS,132819,NA,iucn,Epinephelus adscensionis,TRUE,Actinopterygii
GROUPERS,132820,NA,iucn,Cephalopholis taeniops,TRUE,Actinopterygii
GROUPERS,132821,NA,iucn,Epinephelus trimaculatus,TRUE,Actinopterygii
GROUPERS,132822,NA,iucn,Paranthias colonus,TRUE,Actinopterygii
GROUPERS,132823,NA,iucn,Epinephelus chlorostigma,TRUE,Actinopterygii
GROUPERS,132824,NA,iucn,Epinephelus epistictus,TRUE,Actinopterygii
GROUPERS,132825,NA,iucn,Cephalopholis spiloparaea,TRUE,Actinopterygii
GROUPERS,132826,NA,iucn,Epinephelus bleekeri,TRUE,Actinopterygii
GROUPERS,132827,NA,iucn,Hyporthodus mystacinus,TRUE,Actinopterygii
GROUPERS,132828,NA,iucn,Hyporthodus haifensis,TRUE,Actinopterygii
GROUPERS,132829,NA,iucn,Epinephelus howlandi,TRUE,Actinopterygii
GROUPERS,132830,NA,iucn,Mycteroperca acutirostris,TRUE,Actinopterygii
CORALS_Part1,132859,NA,iucn,Oulastrea crispata,TRUE,Anthozoa
CORALS_Part1,132860,NA,iucn,Psammocora stellata,TRUE,Anthozoa
CORALS_Part1,132861,NA,iucn,Calathiscus tantillus,TRUE,Anthozoa
CORALS_Part3,132863,NA,iucn,Acropora prostrata,TRUE,Anthozoa
CORALS_Part3,132864,NA,iucn,Cycloseris costulata,TRUE,Anthozoa
CORALS_Part1,132865,NA,iucn,Alveopora japonica,TRUE,Anthozoa
CORALS_Part3,132866,NA,iucn,Montipora angulata,TRUE,Anthozoa
CORALS_Part1,132869,NA,iucn,Acropora florida,TRUE,Anthozoa
CORALS_Part3,132870,NA,iucn,Moseleya latistellata,TRUE,Anthozoa
CORALS_Part1,132871,NA,iucn,Pectinia elongata,TRUE,Anthozoa
CORALS_Part3,132872,NA,iucn,Favia vietnamensis,TRUE,Anthozoa
CORALS_Part1,132873,NA,iucn,Porites densa,TRUE,Anthozoa
CORALS_Part1,132874,NA,iucn,Scolymia lacera,TRUE,Anthozoa
CORALS_Part3,132875,NA,iucn,Pocillopora kelleheri,TRUE,Anthozoa
CORALS_Part1,132876,NA,iucn,Leptoseris tubulifera,TRUE,Anthozoa
CORALS_Part3,132877,NA,iucn,Fungia fralinae,TRUE,Anthozoa
CORALS_Part3,132878,NA,iucn,Favia maxima,TRUE,Anthozoa
CORALS_Part3,132880,NA,iucn,Pavona venosa,TRUE,Anthozoa
CORALS_Part3,132883,NA,iucn,Goniastrea australensis,TRUE,Anthozoa
CORALS_Part3,132884,NA,iucn,Colpophyllia natans,TRUE,Anthozoa
CORALS_Part3,132885,NA,iucn,Leptoseris hawaiiensis,TRUE,Anthozoa
CORALS_Part1,132886,NA,iucn,Acropora seriata,TRUE,Anthozoa
CORALS_Part1,132891,NA,iucn,Porites duerdeni,TRUE,Anthozoa
CORALS_Part1,132892,NA,iucn,Montipora hodgsoni,TRUE,Anthozoa
CORALS_Part1,132893,NA,iucn,Platygyra crosslandi,TRUE,Anthozoa
CORALS_Part1,132894,NA,iucn,Favia veroni,TRUE,Anthozoa
CORALS_Part1,132896,NA,iucn,Alveopora marionensis,TRUE,Anthozoa
CORALS_Part3,132898,NA,iucn,Goniopora cellulosa,TRUE,Anthozoa
CORALS_Part3,132900,NA,iucn,Symphyllia radians,TRUE,Anthozoa
CORALS_Part3,132901,NA,iucn,Leptoseris amitoriensis,TRUE,Anthozoa
CORALS_Part3,132902,NA,iucn,Fungia puishani,TRUE,Anthozoa
CORALS_Part3,132903,NA,iucn,Leptoseris solida,TRUE,Anthozoa
CORALS_Part1,132906,NA,iucn,Acropora irregularis,TRUE,Anthozoa
CORALS_Part3,132907,NA,iucn,Echinomorpha nishihirai,TRUE,Anthozoa
CORALS_Part1,132908,NA,iucn,Acropora rosaria,TRUE,Anthozoa
CORALS_Part3,132909,NA,iucn,Acropora turaki,TRUE,Anthozoa
CORALS_Part3,132911,NA,iucn,Pavona maldivensis,TRUE,Anthozoa
CORALS_Part3,132912,NA,iucn,Enigmopora darveliensis,TRUE,Anthozoa
CORALS_Part1,132915,NA,iucn,Siderastrea stellata,TRUE,Anthozoa
CORALS_Part3,132916,NA,iucn,Turbinaria irregularis,TRUE,Anthozoa
CORALS_Part3,132917,NA,iucn,Gardineroseris planulata,TRUE,Anthozoa
CORALS_Part3,132919,NA,iucn,Acropora stoddarti,TRUE,Anthozoa
CORALS_Part3,132922,NA,iucn,Montastrea curta,TRUE,Anthozoa
CORALS_Part1,132923,NA,iucn,Pocillopora woodjonesi,TRUE,Anthozoa
CORALS_Part1,132925,NA,iucn,Cycloseris hexagonalis,TRUE,Anthozoa
CORALS_Part3,132927,NA,iucn,Leptoseris striata,TRUE,Anthozoa
CORALS_Part1,132928,NA,iucn,Pectinia lactuca,TRUE,Anthozoa
CORALS_Part1,132931,NA,iucn,Acropora willisae,TRUE,Anthozoa
CORALS_Part3,132933,NA,iucn,Acropora carduus,TRUE,Anthozoa
CORALS_Part3,132934,NA,iucn,Acropora tanegashimensis,TRUE,Anthozoa
CORALS_Part3,132935,NA,iucn,Acropora plumosa,TRUE,Anthozoa
CORALS_Part3,132936,NA,iucn,Favia pallida,TRUE,Anthozoa
CORALS_Part1,132938,NA,iucn,Porites evermanni,TRUE,Anthozoa
CORALS_Part1,132939,NA,iucn,Heterocyathus sulcatus,TRUE,Anthozoa
CORALS_Part1,132940,NA,iucn,Acropora acuminata,TRUE,Anthozoa
CORALS_Part3,132941,NA,iucn,Indophyllia macassarensis,TRUE,Anthozoa
CORALS_Part1,132942,NA,iucn,Montipora patula,TRUE,Anthozoa
CORALS_Part1,132945,NA,iucn,Porites colonensis,TRUE,Anthozoa
CORALS_Part3,132946,NA,iucn,Acropora lianae,TRUE,Anthozoa
CORALS_Part1,132949,NA,iucn,Goniopora pendulus,TRUE,Anthozoa
CORALS_Part3,132950,NA,iucn,Acropora macrostoma,TRUE,Anthozoa
CORALS_Part3,132953,NA,iucn,Merulina scheeri,TRUE,Anthozoa
CORALS_Part3,132954,NA,iucn,Cycloseris cyclolites,TRUE,Anthozoa
CORALS_Part1,132955,NA,iucn,Goniopora pearsoni,TRUE,Anthozoa
CORALS_Part3,132957,NA,iucn,Turbinaria bifrons,TRUE,Anthozoa
CORALS_Part1,132959,NA,iucn,Porites desilveri,TRUE,Anthozoa
CORALS_Part1,132961,NA,iucn,Oculina tenella,TRUE,Anthozoa
CORALS_Part1,132962,NA,iucn,Symphyllia erythraea,TRUE,Anthozoa
CORALS_Part3,132963,NA,iucn,Manicina areolata,TRUE,Anthozoa
CORALS_Part3,132964,NA,iucn,Fungia taiwanensis,TRUE,Anthozoa
CORALS_Part1,132965,NA,iucn,Boninastrea boninensis,TRUE,Anthozoa
CORALS_Part3,132967,NA,iucn,Euphyllia yaeyamaensis,TRUE,Anthozoa
CORALS_Part1,132968,NA,iucn,Halomitra clavator,TRUE,Anthozoa
CORALS_Part1,132969,NA,iucn,Acropora listeri,TRUE,Anthozoa
CORALS_Part3,132970,NA,iucn,Agaricia lamarcki,TRUE,Anthozoa
CORALS_Part1,132971,NA,iucn,Acropora tumida,TRUE,Anthozoa
CORALS_Part1,132972,NA,iucn,Acropora paniculata,TRUE,Anthozoa
CORALS_Part1,132974,NA,iucn,Plerogyra discus,TRUE,Anthozoa
CORALS_Part3,132975,NA,iucn,Millepora tenera,TRUE,Hydrozoa
CORALS_Part3,132977,NA,iucn,Montipora stilosa,TRUE,Anthozoa
CORALS_Part3,132980,NA,iucn,Leptoria phrygia,TRUE,Anthozoa
CORALS_Part1,132982,NA,iucn,Montigyra kenti,TRUE,Anthozoa
CORALS_Part3,132983,NA,iucn,Leptastrea bottae,TRUE,Anthozoa
CORALS_Part1,132984,NA,iucn,Acropora derawanensis,TRUE,Anthozoa
CORALS_Part3,132987,NA,iucn,Echinopora gemmacea,TRUE,Anthozoa
CORALS_Part3,132988,NA,iucn,Acropora longicyathus,TRUE,Anthozoa
CORALS_Part3,132989,NA,iucn,Psammocora interstinctus,TRUE,Anthozoa
CORALS_Part1,132990,NA,iucn,Acropora multiacuta,TRUE,Anthozoa
CORALS_Part3,132991,NA,iucn,Coscinaraea crassa,TRUE,Anthozoa
CORALS_Part1,132992,NA,iucn,Acropora humilis,TRUE,Anthozoa
CORALS_Part1,132994,NA,iucn,Favites vasta,TRUE,Anthozoa
CORALS_Part3,132995,NA,iucn,Goniopora planulata,TRUE,Anthozoa
CORALS_Part3,132996,NA,iucn,Fungia seychellensis,TRUE,Anthozoa
CORALS_Part3,132999,NA,iucn,Millepora nitida,TRUE,Hydrozoa
CORALS_Part1,133000,NA,iucn,Acropora ocellata,TRUE,Anthozoa
CORALS_Part1,133001,NA,iucn,Goniopora pandoraensis,TRUE,Anthozoa
CORALS_Part1,133002,NA,iucn,Seriatopora stellata,TRUE,Anthozoa
CORALS_Part3,133003,NA,iucn,Leptastrea bewickensis,TRUE,Anthozoa
CORALS_Part1,133004,NA,iucn,Simplastrea vesicularis,TRUE,Anthozoa
CORALS_Part3,133006,NA,iucn,Acropora palmata,TRUE,Anthozoa
CORALS_Part1,133007,NA,iucn,Montipora malampaya,TRUE,Anthozoa
CORALS_Part3,133008,NA,iucn,Fungia spinifer,TRUE,Anthozoa
CORALS_Part3,133011,NA,iucn,Pocillopora ankeli,TRUE,Anthozoa
CORALS_Part3,133013,NA,iucn,Acropora grandis,TRUE,Anthozoa
CORALS_Part1,133018,NA,iucn,Acropora minuta,TRUE,Anthozoa
CORALS_Part1,133020,NA,iucn,Acropora tenuis,TRUE,Anthozoa
CORALS_Part3,133023,NA,iucn,Porites lichen,TRUE,Anthozoa
CORALS_Part1,133024,NA,iucn,Merulina scabricula,TRUE,Anthozoa
CORALS_Part1,133025,NA,iucn,Acropora vaughani,TRUE,Anthozoa
CORALS_Part3,133026,NA,iucn,Mycedium mancaoi,TRUE,Anthozoa
CORALS_Part1,133029,NA,iucn,Favia rotumana,TRUE,Anthozoa
CORALS_Part3,133030,NA,iucn,Acropora tutuilensis,TRUE,Anthozoa
CORALS_Part3,133031,NA,iucn,Montipora effusa,TRUE,Anthozoa
CORALS_Part1,133032,NA,iucn,Lobophyllia flabelliformis,TRUE,Anthozoa
CORALS_Part3,133033,NA,iucn,Acropora pulchra,TRUE,Anthozoa
CORALS_Part3,133034,NA,iucn,Cycloseris fragilis,TRUE,Anthozoa
CORALS_Part1,133037,NA,iucn,Mycetophyllia reesi,TRUE,Anthozoa
CORALS_Part3,133038,NA,iucn,Porites nigrescens,TRUE,Anthozoa
CORALS_Part1,133040,NA,iucn,Echinopora mammiformis,TRUE,Anthozoa
CORALS_Part1,133043,NA,iucn,Psammocora digitata,TRUE,Anthozoa
CORALS_Part1,133045,NA,iucn,Pocillopora ligulata,TRUE,Anthozoa
CORALS_Part1,133046,NA,iucn,Anacropora spinosa,TRUE,Anthozoa
CORALS_Part3,133051,NA,iucn,Goniopora norfolkensis,TRUE,Anthozoa
CORALS_Part3,133052,NA,iucn,Echinopora irregularis,TRUE,Anthozoa
CORALS_Part1,133053,NA,iucn,Scolymia cubensis,TRUE,Anthozoa
CORALS_Part1,133054,NA,iucn,Goniopora tenuidens,TRUE,Anthozoa
CORALS_Part1,133055,NA,iucn,Favites halicora,TRUE,Anthozoa
CORALS_Part1,133056,NA,iucn,Montipora spongiosa,TRUE,Anthozoa
CORALS_Part1,133057,NA,iucn,Euphyllia paradivisa,TRUE,Anthozoa
CORALS_Part3,133058,NA,iucn,Echinophyllia echinata,TRUE,Anthozoa
CORALS_Part1,133059,NA,iucn,Platygyra verweyi,TRUE,Anthozoa
CORALS_Part1,133061,NA,iucn,Acropora tizardi,TRUE,Anthozoa
CORALS_Part1,133064,NA,iucn,Montipora florida,TRUE,Anthozoa
CORALS_Part1,133066,NA,iucn,Montipora informis,TRUE,Anthozoa
CORALS_Part1,133070,NA,iucn,Montastrea colemani,TRUE,Anthozoa
CORALS_Part3,133071,NA,iucn,Montipora foliosa,TRUE,Anthozoa
CORALS_Part1,133072,NA,iucn,Montipora echinata,TRUE,Anthozoa
CORALS_Part3,133073,NA,iucn,Porites bernardi,TRUE,Anthozoa
CORALS_Part3,133074,NA,iucn,Goniastrea deformis,TRUE,Anthozoa
CORALS_Part1,133076,NA,iucn,Lobophyllia robusta,TRUE,Anthozoa
CORALS_Part1,133081,NA,iucn,Acropora kirstyae,TRUE,Anthozoa
CORALS_Part3,133082,NA,iucn,Porites lutea,TRUE,Anthozoa
CORALS_Part1,133084,NA,iucn,Barabattoia amicorum,TRUE,Anthozoa
CORALS_Part3,133086,NA,iucn,Acropora lamarcki,TRUE,Anthozoa
CORALS_Part3,133087,NA,iucn,Acropora subglabra,TRUE,Anthozoa
CORALS_Part3,133088,NA,iucn,Echinopora lamellosa,TRUE,Anthozoa
CORALS_Part3,133089,NA,iucn,Echinophyllia patula,TRUE,Anthozoa
CORALS_Part3,133090,NA,iucn,Leptastrea purpurea,TRUE,Anthozoa
CORALS_Part1,133092,NA,iucn,Astreopora incrustans,TRUE,Anthozoa
CORALS_Part1,133093,NA,iucn,Alveopora daedalea,TRUE,Anthozoa
CORALS_Part3,133094,NA,iucn,Psammocora nierstraszi,TRUE,Anthozoa
CORALS_Part3,133096,NA,iucn,Porites columnaris,TRUE,Anthozoa
CORALS_Part1,133097,NA,iucn,Pocillopora danae,TRUE,Anthozoa
CORALS_Part3,133099,NA,iucn,Pocillopora elegans,TRUE,Anthozoa
CORALS_Part1,133100,NA,iucn,Agaricia undata,TRUE,Anthozoa
CORALS_Part1,133102,NA,iucn,Dichocoenia stokesii,TRUE,Anthozoa
CORALS_Part3,133103,NA,iucn,Acropora pinguis,TRUE,Anthozoa
CORALS_Part3,133104,NA,iucn,Acropora elegantula,TRUE,Anthozoa
CORALS_Part1,133105,NA,iucn,Porites murrayensis,TRUE,Anthozoa
CORALS_Part1,133106,NA,iucn,Acanthastrea hillae,TRUE,Anthozoa
CORALS_Part1,133107,NA,iucn,Porites attenuata,TRUE,Anthozoa
CORALS_Part3,133109,NA,iucn,Galaxea acrhelia,TRUE,Anthozoa
CORALS_Part1,133110,NA,iucn,Ctenactis crassa,TRUE,Anthozoa
CORALS_Part3,133111,NA,iucn,Montipora saudii,TRUE,Anthozoa
CORALS_Part1,133112,NA,iucn,Acropora caroliniana,TRUE,Anthozoa
CORALS_Part1,133113,NA,iucn,Montipora cactus,TRUE,Anthozoa
CORALS_Part1,133115,NA,iucn,Acropora retusa,TRUE,Anthozoa
CORALS_Part1,133120,NA,iucn,Acropora latistella,TRUE,Anthozoa
CORALS_Part1,133121,NA,iucn,Siderastrea glynni,TRUE,Anthozoa
CORALS_Part3,133122,NA,iucn,Acropora plantaginea,TRUE,Anthozoa
CORALS_Part1,133123,NA,iucn,Porites cumulatus,TRUE,Anthozoa
CORALS_Part1,133124,NA,iucn,Dendrogyra cylindrus,TRUE,Anthozoa
CORALS_Part1,133125,NA,iucn,Acropora fenneri,TRUE,Anthozoa
CORALS_Part1,133127,NA,iucn,Symphyllia valenciennesii,TRUE,Anthozoa
CORALS_Part1,133128,NA,iucn,Acropora pruinosa,TRUE,Anthozoa
CORALS_Part1,133129,NA,iucn,Astreopora ocellata,TRUE,Anthozoa
CORALS_Part1,133131,NA,iucn,Montipora friabilis,TRUE,Anthozoa
CORALS_Part3,133132,NA,iucn,Acropora aspera,TRUE,Anthozoa
CORALS_Part1,133133,NA,iucn,Acropora abrolhosensis,TRUE,Anthozoa
CORALS_Part3,133134,NA,iucn,Montastraea annularis,TRUE,Anthozoa
CORALS_Part3,133136,NA,iucn,Favia marshae,TRUE,Anthozoa
CORALS_Part3,133138,NA,iucn,Acropora parapharaonis,TRUE,Anthozoa
CORALS_Part3,133139,NA,iucn,Isopora palifera,TRUE,Anthozoa
CORALS_Part3,133140,NA,iucn,Millepora exaesa,TRUE,Hydrozoa
CORALS_Part3,133142,NA,iucn,Cladocora caespitosa,TRUE,Anthozoa
CORALS_Part1,133143,NA,iucn,Millepora squarrosa,TRUE,Hydrozoa
CORALS_Part1,133144,NA,iucn,Millepora alcicornis,TRUE,Hydrozoa
CORALS_Part1,133145,NA,iucn,Stylocoeniella cocosensis,TRUE,Anthozoa
CORALS_Part3,133148,NA,iucn,Ctenactis echinata,TRUE,Anthozoa
CORALS_Part3,133149,NA,iucn,Goniopora ciliatus,TRUE,Anthozoa
CORALS_Part3,133150,NA,iucn,Porites aranetai,TRUE,Anthozoa
CORALS_Part1,133151,NA,iucn,Favia lacuna,TRUE,Anthozoa
CORALS_Part1,133152,NA,iucn,Lobophyllia pachysepta,TRUE,Anthozoa
CORALS_Part3,133154,NA,iucn,Echinophyllia pectinata,TRUE,Anthozoa
CORALS_Part3,133157,NA,iucn,Scolymia vitiensis,TRUE,Anthozoa
CORALS_Part3,133158,NA,iucn,Podabacia crustacea,TRUE,Anthozoa
CORALS_Part3,133159,NA,iucn,Plesiastrea devantieri,TRUE,Anthozoa
CORALS_Part1,133160,NA,iucn,Acropora austera,TRUE,Anthozoa
CORALS_Part1,133161,NA,iucn,Platygyra contorta,TRUE,Anthozoa
CORALS_Part1,133162,NA,iucn,Montastrea salebrosa,TRUE,Anthozoa
CORALS_Part3,133163,NA,iucn,Coscinaraea marshae,TRUE,Anthozoa
CORALS_Part1,133165,NA,iucn,Oculina varicosa,TRUE,Anthozoa
CORALS_Part1,133169,NA,iucn,Stylophora mamillata,TRUE,Anthozoa
CORALS_Part1,133172,NA,iucn,Echinophyllia aspera,TRUE,Anthozoa
CORALS_Part1,133175,NA,iucn,Montipora efflorescens,TRUE,Anthozoa
CORALS_Part1,133176,NA,iucn,Coscinaraea exesa,TRUE,Anthozoa
CORALS_Part3,133177,NA,iucn,Turbinaria patula,TRUE,Anthozoa
CORALS_Part1,133178,NA,iucn,Montastrea annuligera,TRUE,Anthozoa
CORALS_Part3,133182,NA,iucn,Isopora brueggemanni,TRUE,Anthozoa
CORALS_Part3,133183,NA,iucn,Fungia granulosa,TRUE,Anthozoa
CORALS_Part1,133184,NA,iucn,Mussismilia hispida,TRUE,Anthozoa
CORALS_Part3,133186,NA,iucn,Montipora floweri,TRUE,Anthozoa
CORALS_Part3,133189,NA,iucn,Acropora meridiana,TRUE,Anthozoa
CORALS_Part1,133191,NA,iucn,Montipora porites,TRUE,Anthozoa
CORALS_Part3,133192,NA,iucn,Oxypora glabra,TRUE,Anthozoa
CORALS_Part3,133193,NA,iucn,Heliopora coerulea,TRUE,Anthozoa
CORALS_Part1,133194,NA,iucn,Montipora digitata,TRUE,Anthozoa
CORALS_Part1,133195,NA,iucn,Acropora appressa,TRUE,Anthozoa
CORALS_Part3,133197,NA,iucn,Pocillopora verrucosa,TRUE,Anthozoa
CORALS_Part1,133200,NA,iucn,Oulophyllia crispa,TRUE,Anthozoa
CORALS_Part3,133201,NA,iucn,Fungia scutaria,TRUE,Anthozoa
CORALS_Part1,133203,NA,iucn,Acropora tenella,TRUE,Anthozoa
CORALS_Part1,133204,NA,iucn,Acropora forskali,TRUE,Anthozoa
CORALS_Part3,133206,NA,iucn,Acropora roseni,TRUE,Anthozoa
CORALS_Part1,133209,NA,iucn,Favites pentagona,TRUE,Anthozoa
CORALS_Part3,133210,NA,iucn,Favia speciosa,TRUE,Anthozoa
CORALS_Part3,133211,NA,iucn,Porites negrosensis,TRUE,Anthozoa
CORALS_Part1,133212,NA,iucn,Oculina diffusa,TRUE,Anthozoa
CORALS_Part3,133213,NA,iucn,Lithophyllon undulatum,TRUE,Anthozoa
CORALS_Part3,133214,NA,iucn,Astreopora eliptica,TRUE,Anthozoa
CORALS_Part3,133215,NA,iucn,Cycloseris erosa,TRUE,Anthozoa
CORALS_Part3,133216,NA,iucn,Porites lobata,TRUE,Anthozoa
CORALS_Part1,133217,NA,iucn,Meandrina danae,TRUE,Anthozoa
CORALS_Part1,133218,NA,iucn,Pachyseris foliosa,TRUE,Anthozoa
CORALS_Part3,133219,NA,iucn,Nemenzophyllia turbida,TRUE,Anthozoa
CORALS_Part1,133220,NA,iucn,Montipora caliculata,TRUE,Anthozoa
CORALS_Part3,133221,NA,iucn,Stylocoeniella muscosus,TRUE,Anthozoa
CORALS_Part3,133222,NA,iucn,Pocillopora damicornis,TRUE,Anthozoa
CORALS_Part1,133223,NA,iucn,Acropora donei,TRUE,Anthozoa
CORALS_Part3,133227,NA,iucn,Astreopora expansa,TRUE,Anthozoa
CORALS_Part1,133228,NA,iucn,Euphyllia paraglabrescens,TRUE,Anthozoa
CORALS_Part3,133230,NA,iucn,Cycloseris vaughani,TRUE,Anthozoa
CORALS_Part3,133231,NA,iucn,Diploastrea heliopora,TRUE,Anthozoa
CORALS_Part1,133233,NA,iucn,Acropora kimbeensis,TRUE,Anthozoa
CORALS_Part1,133234,NA,iucn,Stylophora danae,TRUE,Anthozoa
CORALS_Part3,133235,NA,iucn,Turbinaria heronensis,TRUE,Anthozoa
CORALS_Part3,133236,NA,iucn,Galaxea paucisepta,TRUE,Anthozoa
CORALS_Part3,133237,NA,iucn,Montastraea cavernosa,TRUE,Anthozoa
CORALS_Part3,133238,NA,iucn,Montipora hispida,TRUE,Anthozoa
CORALS_Part1,133239,NA,iucn,Acropora nasuta,TRUE,Anthozoa
CORALS_Part1,133240,NA,iucn,Pavona clavus,TRUE,Anthozoa
CORALS_Part1,133241,NA,iucn,Pectinia crassa,TRUE,Anthozoa
CORALS_Part1,133242,NA,iucn,Pavona frondifera,TRUE,Anthozoa
CORALS_Part1,133244,NA,iucn,Favites flexuosa,TRUE,Anthozoa
CORALS_Part3,133246,NA,iucn,Acanthastrea echinata,TRUE,Anthozoa
CORALS_Part3,133248,NA,iucn,Acropora robusta,TRUE,Anthozoa
CORALS_Part1,133249,NA,iucn,Porites mayeri,TRUE,Anthozoa
CORALS_Part1,133250,NA,iucn,Acropora digitifera,TRUE,Anthozoa
CORALS_Part1,133251,NA,iucn,Stylophora wellsi,TRUE,Anthozoa
CORALS_Part3,133252,NA,iucn,Acropora tortuosa,TRUE,Anthozoa
CORALS_Part1,133253,NA,iucn,Blastomussa wellsi,TRUE,Anthozoa
CORALS_Part3,133254,NA,iucn,Acropora suharsonoi,TRUE,Anthozoa
CORALS_Part3,133255,NA,iucn,Agaricia humilis,TRUE,Anthozoa
CORALS_Part1,133256,NA,iucn,Euphyllia glabrescens,TRUE,Anthozoa
CORALS_Part1,133258,NA,iucn,Plerogyra sinuosa,TRUE,Anthozoa
CORALS_Part1,133260,NA,iucn,Trachyphyllia geoffroyi,TRUE,Anthozoa
CORALS_Part3,133261,NA,iucn,Pavona danai,TRUE,Anthozoa
CORALS_Part3,133262,NA,iucn,Porites annae,TRUE,Anthozoa
CORALS_Part3,133264,NA,iucn,Acropora cardenae,TRUE,Anthozoa
CORALS_Part3,133265,NA,iucn,Acropora orbicularis,TRUE,Anthozoa
CORALS_Part1,133267,NA,iucn,Astreopora listeri,TRUE,Anthozoa
CORALS_Part3,133268,NA,iucn,Micromussa diminuta,TRUE,Anthozoa
CORALS_Part1,133269,NA,iucn,Heliofungia actiniformis,TRUE,Anthozoa
CORALS_Part1,133270,NA,iucn,Porites myrmidonensis,TRUE,Anthozoa
CORALS_Part1,133271,NA,iucn,Acropora sarmentosa,TRUE,Anthozoa
CORALS_Part1,133272,NA,iucn,Pectinia paeonia,TRUE,Anthozoa
CORALS_Part3,133276,NA,iucn,Millepora latifolia,TRUE,Hydrozoa
CORALS_Part1,133277,NA,iucn,Porites australiensis,TRUE,Anthozoa
CORALS_Part3,133281,NA,iucn,Madracis formosa,TRUE,Anthozoa
CORALS_Part3,133282,NA,iucn,Montipora kellyi,TRUE,Anthozoa
CORALS_Part1,133283,NA,iucn,Acropora batunai,TRUE,Anthozoa
CORALS_Part3,133284,NA,iucn,Plesiastrea versipora,TRUE,Anthozoa
CORALS_Part1,133285,NA,iucn,Montipora palawanensis,TRUE,Anthozoa
CORALS_Part3,133286,NA,iucn,Porites excavata,TRUE,Anthozoa
CORALS_Part3,133287,NA,iucn,Caulastrea connata,TRUE,Anthozoa
CORALS_Part3,133289,NA,iucn,Euphyllia paraancora,TRUE,Anthozoa
CORALS_Part1,133290,NA,iucn,Favites abdita,TRUE,Anthozoa
CORALS_Part1,133291,NA,iucn,Acropora striata,TRUE,Anthozoa
CORALS_Part1,133292,NA,iucn,Astreopora myriophthalma,TRUE,Anthozoa
CORALS_Part1,133294,NA,iucn,Acropora lokani,TRUE,Anthozoa
CORALS_Part3,133295,NA,iucn,Mycedium umbra,TRUE,Anthozoa
CORALS_Part3,133296,NA,iucn,Porites tuberculosa,TRUE,Anthozoa
CORALS_Part1,133297,NA,iucn,Goniopora savignyi,TRUE,Anthozoa
CORALS_Part3,133298,NA,iucn,Montipora turgescens,TRUE,Anthozoa
CORALS_Part3,133299,NA,iucn,Cycloseris sinensis,TRUE,Anthozoa
CORALS_Part1,133302,NA,iucn,Astreopora gracilis,TRUE,Anthozoa
CORALS_Part3,133304,NA,iucn,Lobophyllia hataii,TRUE,Anthozoa
CORALS_Part3,133305,NA,iucn,Montipora verrilli,TRUE,Anthozoa
CORALS_Part1,133307,NA,iucn,Favia rotundata,TRUE,Anthozoa
CORALS_Part1,133308,NA,iucn,Fungia corona,TRUE,Anthozoa
CORALS_Part1,133309,NA,iucn,Pocillopora inflata,TRUE,Anthozoa
CORALS_Part3,133311,NA,iucn,Acropora halmaherae,TRUE,Anthozoa
CORALS_Part1,133313,NA,iucn,Acropora cytherea,TRUE,Anthozoa
CORALS_Part1,133315,NA,iucn,Acropora monticulosa,TRUE,Anthozoa
CORALS_Part3,133317,NA,iucn,Lithophyllon mokai,TRUE,Anthozoa
CORALS_Part1,133319,NA,iucn,Acropora horrida,TRUE,Anthozoa
CORALS_Part1,133320,NA,iucn,Acropora solitaryensis,TRUE,Anthozoa
