spp_group,iucn_sid,iucn_subpop,spatial_source,name_verified,class,sciname,am_sid,am_sciname,reviewed,iucn_id
GROUPERS,64412,NA,iucn,TRUE,Actinopterygii,Plectropomus laevis,Fis-26517,Plectropomus laevis,1,64412
GROUPERS,132722,NA,iucn,TRUE,Actinopterygii,Epinephelus aeneus,Fis-23120,Epinephelus aeneus,null,132722
GROUPERS,132723,NA,iucn,TRUE,Actinopterygii,Epinephelus maculatus,Fis-25572,Epinephelus maculatus,null,132723
GROUPERS,132725,NA,iucn,TRUE,Actinopterygii,Cephalopholis aurantia,Fis-26116,Cephalopholis aurantia,null,132725
GROUPERS,132726,NA,iucn,TRUE,Actinopterygii,Epinephelus flavocaeruleus,Fis-26503,Epinephelus flavocaeruleus,null,132726
GROUPERS,132727,NA,iucn,TRUE,Actinopterygii,Paranthias furcifer,Fis-23713,Paranthias furcifer,null,132727
GROUPERS,132728,NA,iucn,TRUE,Actinopterygii,Epinephelus summana,Fis-26514,Epinephelus summana,null,132728
GROUPERS,132729,NA,iucn,TRUE,Actinopterygii,Mycteroperca phenax,Fis-30327,Mycteroperca phenax,null,132729
GROUPERS,132730,NA,iucn,TRUE,Actinopterygii,Hyporthodus acanthistius,Fis-163774,Hyporthodus acanthistius,null,132730
GROUPERS,132732,NA,iucn,TRUE,Actinopterygii,Cephalopholis miniata,Fis-26123,Cephalopholis miniata,null,132732
GROUPERS,132733,NA,iucn,TRUE,Actinopterygii,Cephalopholis panamensis,Fis-27163,Cephalopholis panamensis,null,132733
GROUPERS,132734,NA,iucn,TRUE,Actinopterygii,Hyporthodus niphobles,Fis-163780,Hyporthodus niphobles,null,132734
GROUPERS,132735,NA,iucn,TRUE,Actinopterygii,Epinephelus latifasciatus,Fis-115487,Epinephelus latifasciatus,null,132735
GROUPERS,132736,NA,iucn,TRUE,Actinopterygii,Epinephelus rivulatus,Fis-25944,Epinephelus rivulatus,null,132736
GROUPERS,132737,NA,iucn,TRUE,Actinopterygii,Cephalopholis leopardus,Fis-26121,Cephalopholis leopardus,null,132737
GROUPERS,132738,NA,iucn,TRUE,Actinopterygii,Variola louti,Fis-25576,Variola louti,null,132738
GROUPERS,132739,NA,iucn,TRUE,Actinopterygii,Epinephelus undulosus,Fis-26145,Epinephelus undulosus,null,132739
GROUPERS,132741,NA,iucn,TRUE,Actinopterygii,Cephalopholis sexmaculata,Fis-26125,Cephalopholis sexmaculata,null,132741
GROUPERS,132742,NA,iucn,TRUE,Actinopterygii,Cephalopholis nigri,Fis-27331,Cephalopholis nigri,null,132742
GROUPERS,132743,NA,iucn,TRUE,Actinopterygii,Cephalopholis formosa,Fis-26119,Cephalopholis formosa,null,132743
GROUPERS,132745,NA,iucn,TRUE,Actinopterygii,Epinephelus morrhua,Fis-25575,Epinephelus morrhua,null,132745
GROUPERS,132746,NA,iucn,TRUE,Actinopterygii,Epinephelus melanostigma,Fis-31844,Epinephelus melanostigma,null,132746
GROUPERS,132747,NA,iucn,TRUE,Actinopterygii,Epinephelus spilotoceps,Fis-31554,Epinephelus spilotoceps,null,132747
GROUPERS,132748,NA,iucn,TRUE,Actinopterygii,Epinephelus longispinis,Fis-26507,Epinephelus longispinis,null,132748
GROUPERS,132749,NA,iucn,TRUE,Actinopterygii,Epinephelus stictus,Fis-32316,Epinephelus stictus,null,132749
GROUPERS,132751,NA,iucn,TRUE,Actinopterygii,Epinephelus coeruleopunctatus,Fis-135733,Epinephelus coeruleopunctatus,null,132751
GROUPERS,132752,NA,iucn,TRUE,Actinopterygii,Epinephelus bilobatus,Fis-32304,Epinephelus bilobatus,null,132752
GROUPERS,132753,NA,iucn,TRUE,Actinopterygii,Epinephelus polylepis,Fis-32313,Epinephelus polylepis,null,132753
GROUPERS,132754,NA,iucn,TRUE,Actinopterygii,Alphestes immaculatus,Fis-32974,Alphestes immaculatus,null,132754
GROUPERS,132755,NA,iucn,TRUE,Actinopterygii,Epinephelus radiatus,Fis-26511,Epinephelus radiatus,null,132755
GROUPERS,132756,NA,iucn,TRUE,Actinopterygii,Epinephelus miliaris,Fis-26508,Epinephelus miliaris,null,132756
GROUPERS,132757,NA,iucn,TRUE,Actinopterygii,Cephalopholis sonnerati,Fis-26126,Cephalopholis sonnerati,null,132757
GROUPERS,132758,NA,iucn,TRUE,Actinopterygii,Epinephelus tauvina,Fis-25131,Epinephelus tauvina,null,132758
GROUPERS,132759,NA,iucn,TRUE,Actinopterygii,Cephalopholis hemistiktos,Fis-26120,Cephalopholis hemistiktos,null,132759
GROUPERS,132760,NA,iucn,TRUE,Actinopterygii,Epinephelus faveatus,Fis-26502,Epinephelus faveatus,1,132760
GROUPERS,132761,NA,iucn,TRUE,Actinopterygii,Cephalopholis cruentata,Fis-22703,Cephalopholis cruentata,null,132761
GROUPERS,132762,NA,iucn,TRUE,Actinopterygii,Epinephelus costae,Fis-27343,Epinephelus costae,null,132762
GROUPERS,132763,NA,iucn,TRUE,Actinopterygii,Epinephelus corallicola,Fis-26137,Epinephelus corallicola,null,132763
GROUPERS,132764,NA,iucn,TRUE,Actinopterygii,Alphestes afer,Fis-27135,Alphestes afer,null,132764
GROUPERS,132765,NA,iucn,TRUE,Actinopterygii,Epinephelus goreensis,Fis-25402,Epinephelus goreensis,null,132765
GROUPERS,132766,NA,iucn,TRUE,Actinopterygii,Epinephelus macrospilos,Fis-26245,Epinephelus macrospilos,null,132766
GROUPERS,132767,NA,iucn,TRUE,Actinopterygii,Dermatolepis dermatolepis,Fis-27319,Dermatolepis dermatolepis,null,132767
GROUPERS,132769,NA,iucn,TRUE,Actinopterygii,Epinephelus fasciatomaculosus,Fis-26138,Epinephelus fasciatomaculosus,null,132769
GROUPERS,132771,NA,iucn,TRUE,Actinopterygii,Gonioplectrus hispanus,Fis-24648,Gonioplectrus hispanus,null,132771
GROUPERS,132772,NA,iucn,TRUE,Actinopterygii,Hyporthodus octofasciatus,Fis-163782,Hyporthodus octofasciatus,null,132772
GROUPERS,132773,NA,iucn,TRUE,Actinopterygii,Epinephelus tukula,Fis-31413,Epinephelus tukula,null,132773
GROUPERS,132774,NA,iucn,TRUE,Actinopterygii,Epinephelus areolatus,Fis-25586,Epinephelus areolatus,null,132774
GROUPERS,132775,NA,iucn,TRUE,Actinopterygii,Plectropomus pessuliferus,Fis-32352,Plectropomus pessuliferus,null,132775
GROUPERS,132776,NA,iucn,TRUE,Actinopterygii,Plectropomus oligacanthus,Fis-26483,Plectropomus oligacanthus,1,132776
GROUPERS,132777,NA,iucn,TRUE,Actinopterygii,Epinephelus diacanthus,Fis-26499,Epinephelus diacanthus,null,132777
GROUPERS,132778,NA,iucn,TRUE,Actinopterygii,Epinephelus hexagonatus,Fis-26244,Epinephelus hexagonatus,1,132778
GROUPERS,132779,NA,iucn,TRUE,Actinopterygii,Cephalopholis oligosticta,Fis-31841,Cephalopholis oligosticta,null,132779
GROUPERS,132780,NA,iucn,TRUE,Actinopterygii,Epinephelus sexfasciatus,Fis-25340,Epinephelus sexfasciatus,null,132780
GROUPERS,132781,NA,iucn,TRUE,Actinopterygii,Cephalopholis argus,Fis-31823,Cephalopholis argus,null,132781
GROUPERS,132782,NA,iucn,TRUE,Actinopterygii,Cephalopholis aitha,Fis-31840,Cephalopholis aitha,null,132782
GROUPERS,132783,NA,iucn,TRUE,Actinopterygii,Cephalopholis urodeta,Fis-26128,Cephalopholis urodeta,1,132783
GROUPERS,132784,NA,iucn,TRUE,Actinopterygii,Epinephelus magniscuttis,Fis-31843,Epinephelus magniscuttis,null,132784
GROUPERS,132785,NA,iucn,TRUE,Actinopterygii,Epinephelus erythrurus,Fis-26501,Epinephelus erythrurus,null,132785
GROUPERS,132786,NA,iucn,TRUE,Actinopterygii,Cephalopholis nigripinnis,Fis-50377,Cephalopholis nigripinnis,null,132786
GROUPERS,132787,NA,iucn,TRUE,Actinopterygii,Anyperodon leucogrammicus,Fis-25382,Anyperodon leucogrammicus,null,132787
GROUPERS,132788,NA,iucn,TRUE,Actinopterygii,Epinephelus merra,Fis-31150,Epinephelus merra,1,132788
GROUPERS,132789,NA,iucn,TRUE,Actinopterygii,Cephalopholis microprion,Fis-26122,Cephalopholis microprion,null,132789
GROUPERS,132790,NA,iucn,TRUE,Actinopterygii,Triso dermopterus,Fis-26518,Triso dermopterus,1,132790
GROUPERS,132791,NA,iucn,TRUE,Actinopterygii,Cephalopholis igarashiensis,Fis-31363,Cephalopholis igarashiensis,null,132791
GROUPERS,132793,NA,iucn,TRUE,Actinopterygii,Epinephelus stoliczkae,Fis-26513,Epinephelus stoliczkae,null,132793
GROUPERS,132794,NA,iucn,TRUE,Actinopterygii,Epinephelus retouti,Fis-32315,Epinephelus retouti,null,132794
GROUPERS,132795,NA,iucn,TRUE,Actinopterygii,Hyporthodus ergastularius,Fis-163776,Hyporthodus ergastularius,null,132795
GROUPERS,132796,NA,iucn,TRUE,Actinopterygii,Epinephelus caninus,Fis-27340,Epinephelus caninus,1,132796
GROUPERS,132798,NA,iucn,TRUE,Actinopterygii,Epinephelus heniochus,Fis-32309,Epinephelus heniochus,null,132798
GROUPERS,132799,NA,iucn,TRUE,Actinopterygii,Epinephelus quoyanus,Fis-26144,Epinephelus quoyanus,null,132799
GROUPERS,132800,NA,iucn,TRUE,Actinopterygii,Gracila albomarginata,Fis-26146,Gracila albomarginata,null,132800
GROUPERS,132801,NA,iucn,TRUE,Actinopterygii,Plectropomus punctatus,Fis-32321,Plectropomus punctatus,null,132801
GROUPERS,132802,NA,iucn,TRUE,Actinopterygii,Epinephelus poecilonotus,Fis-26510,Epinephelus poecilonotus,null,132802
GROUPERS,132803,NA,iucn,TRUE,Actinopterygii,Cephalopholis polyspila,Fis-145041,Cephalopholis polyspila,null,132803
GROUPERS,132804,NA,iucn,TRUE,Actinopterygii,Epinephelus ongus,Fis-26141,Epinephelus ongus,null,132804
GROUPERS,132805,NA,iucn,TRUE,Actinopterygii,Cephalopholis polleni,Fis-26124,Cephalopholis polleni,null,132805
GROUPERS,132806,NA,iucn,TRUE,Actinopterygii,Cephalopholis fulva,Fis-27186,Cephalopholis fulva,null,132806
GROUPERS,132807,NA,iucn,TRUE,Actinopterygii,Hyporthodus septemfasciatus,Fis-163784,Hyporthodus septemfasciatus,null,132807
GROUPERS,132808,NA,iucn,TRUE,Actinopterygii,Cephalopholis cyanostigma,Fis-26118,Cephalopholis cyanostigma,1,132808
GROUPERS,132810,NA,iucn,TRUE,Actinopterygii,Variola albimarginata,Fis-31845,Variola albimarginata,null,132810
GROUPERS,132811,NA,iucn,TRUE,Actinopterygii,Mycteroperca xenarcha,Fis-30328,Mycteroperca xenarcha,null,132811
GROUPERS,132812,NA,iucn,TRUE,Actinopterygii,Epinephelus amblycephalus,Fis-26131,Epinephelus amblycephalus,null,132812
GROUPERS,132813,NA,iucn,TRUE,Actinopterygii,Epinephelus bontoides,Fis-26132,Epinephelus bontoides,null,132813
GROUPERS,132815,NA,iucn,TRUE,Actinopterygii,Epinephelus cyanopodus,Fis-25571,Epinephelus cyanopodus,1,132815
GROUPERS,132816,NA,iucn,TRUE,Actinopterygii,Saloptia powelli,Fis-32322,Saloptia powelli,null,132816
GROUPERS,132817,NA,iucn,TRUE,Actinopterygii,Epinephelus fasciatus,Fis-25570,Epinephelus fasciatus,null,132817
GROUPERS,132818,NA,iucn,TRUE,Actinopterygii,Plectropomus maculatus,Fis-25365,Plectropomus maculatus,null,132818
GROUPERS,132819,NA,iucn,TRUE,Actinopterygii,Epinephelus adscensionis,Fis-22704,Epinephelus adscensionis,null,132819
GROUPERS,132820,NA,iucn,TRUE,Actinopterygii,Cephalopholis taeniops,Fis-25389,Cephalopholis taeniops,null,132820
GROUPERS,132822,NA,iucn,TRUE,Actinopterygii,Paranthias colonus,Fis-26970,Paranthias colonus,null,132822
GROUPERS,132823,NA,iucn,TRUE,Actinopterygii,Epinephelus chlorostigma,Fis-25679,Epinephelus chlorostigma,null,132823
GROUPERS,132825,NA,iucn,TRUE,Actinopterygii,Cephalopholis spiloparaea,Fis-26127,Cephalopholis spiloparaea,null,132825
GROUPERS,132826,NA,iucn,TRUE,Actinopterygii,Epinephelus bleekeri,Fis-26494,Epinephelus bleekeri,null,132826
GROUPERS,132827,NA,iucn,TRUE,Actinopterygii,Hyporthodus mystacinus,Fis-163778,Hyporthodus mystacinus,null,132827
GROUPERS,132828,NA,iucn,TRUE,Actinopterygii,Hyporthodus haifensis,Fis-164463,Hyporthodus haifensis,null,132828
GROUPERS,132829,NA,iucn,TRUE,Actinopterygii,Epinephelus howlandi,Fis-26504,Epinephelus howlandi,null,132829
GROUPERS,132830,NA,iucn,TRUE,Actinopterygii,Mycteroperca acutirostris,Fis-27382,Mycteroperca acutirostris,null,132830
CORALS_Part1,132859,NA,iucn,TRUE,Anthozoa,Oulastrea crispata,URM-Cn-5604,Oulastrea crispata,null,132859
CORALS_Part1,132860,NA,iucn,TRUE,Anthozoa,Psammocora stellata,SLB-62998,Psammocora stellata,null,132860
CORALS_Part3,132863,NA,iucn,TRUE,Anthozoa,Acropora prostrata,SLB-93516,Acropora prostrata,null,132863
CORALS_Part3,132866,NA,iucn,TRUE,Anthozoa,Montipora angulata,URM-Cn-4877,Montipora angulata,null,132866
CORALS_Part1,132869,NA,iucn,TRUE,Anthozoa,Acropora florida,URM-Cn-4750,Acropora florida,1,132869
CORALS_Part1,132871,NA,iucn,TRUE,Anthozoa,Pectinia elongata,URM-Cn-5952,Pectinia elongata,null,132871
CORALS_Part1,132874,NA,iucn,TRUE,Anthozoa,Scolymia lacera,URM-Cn-5888,Scolymia lacera,null,132874
CORALS_Part3,132875,NA,iucn,TRUE,Anthozoa,Pocillopora kelleheri,URM-Cn-5982,Pocillopora kelleheri,null,132875
CORALS_Part1,132876,NA,iucn,TRUE,Anthozoa,Leptoseris tubulifera,URM-Cn-4973,Leptoseris tubulifera,null,132876
CORALS_Part3,132877,NA,iucn,TRUE,Anthozoa,Fungia fralinae,URM-Cn-5759,Fungia fralinae,null,132877
CORALS_Part3,132878,NA,iucn,TRUE,Anthozoa,Favia maxima,URM-Cn-5549,Favia maxima,null,132878
CORALS_Part3,132880,NA,iucn,TRUE,Anthozoa,Pavona venosa,URM-Cn-4995,Pavona venosa,null,132880
CORALS_Part3,132883,NA,iucn,TRUE,Anthozoa,Goniastrea australensis,URM-Cn-5572,Goniastrea australensis,null,132883
CORALS_Part3,132884,NA,iucn,TRUE,Anthozoa,Colpophyllia natans,URM-Cn-5508,Colpophyllia natans,null,132884
CORALS_Part3,132885,NA,iucn,TRUE,Anthozoa,Leptoseris hawaiiensis,URM-Cn-4965,Leptoseris hawaiiensis,null,132885
CORALS_Part1,132886,NA,iucn,TRUE,Anthozoa,Acropora seriata,SLB-93397,Acropora seriata,null,132886
CORALS_Part1,132892,NA,iucn,TRUE,Anthozoa,Montipora hodgsoni,URM-Cn-4910,Montipora hodgsoni,null,132892
CORALS_Part1,132894,NA,iucn,TRUE,Anthozoa,Favia veroni,URM-Cn-5557,Favia veroni,null,132894
CORALS_Part3,132900,NA,iucn,TRUE,Anthozoa,Symphyllia radians,URM-Cn-5894,Symphyllia radians,null,132900
CORALS_Part3,132902,NA,iucn,TRUE,Anthozoa,Fungia puishani,SLB-62642,Fungia puishani,null,132902
CORALS_Part3,132903,NA,iucn,TRUE,Anthozoa,Leptoseris solida,URM-Cn-4970,Leptoseris solida,null,132903
CORALS_Part1,132906,NA,iucn,TRUE,Anthozoa,Acropora irregularis,SLB-93376,Acropora irregularis,null,132906
CORALS_Part1,132908,NA,iucn,TRUE,Anthozoa,Acropora rosaria,URM-Cn-4818,Acropora rosaria,null,132908
CORALS_Part3,132909,NA,iucn,TRUE,Anthozoa,Acropora turaki,URM-Cn-4848,Acropora turaki,null,132909
CORALS_Part3,132911,NA,iucn,TRUE,Anthozoa,Pavona maldivensis,URM-Cn-4992,Pavona maldivensis,null,132911
CORALS_Part1,132915,NA,iucn,TRUE,Anthozoa,Siderastrea stellata,SLB-158712,Siderastrea stellata,null,132915
CORALS_Part3,132916,NA,iucn,TRUE,Anthozoa,Turbinaria irregularis,URM-Cn-5470,Turbinaria irregularis,null,132916
CORALS_Part3,132917,NA,iucn,TRUE,Anthozoa,Gardineroseris planulata,URM-Cn-4958,Gardineroseris planulata,null,132917
CORALS_Part3,132922,NA,iucn,TRUE,Anthozoa,Montastrea curta,URM-Cn-5595,Montastraea curta,null,132922
CORALS_Part1,132923,NA,iucn,TRUE,Anthozoa,Pocillopora woodjonesi,URM-Cn-5985,Pocillopora woodjonesi,null,132923
CORALS_Part3,132927,NA,iucn,TRUE,Anthozoa,Leptoseris striata,SLB-61850,Leptoseris striata,null,132927
CORALS_Part1,132928,NA,iucn,TRUE,Anthozoa,Pectinia lactuca,URM-Cn-5953,Pectinia lactuca,null,132928
CORALS_Part1,132931,NA,iucn,TRUE,Anthozoa,Acropora willisae,URM-Cn-4854,Acropora willisae,null,132931
CORALS_Part3,132933,NA,iucn,TRUE,Anthozoa,Acropora carduus,URM-Cn-4723,Acropora carduus,null,132933
CORALS_Part3,132935,NA,iucn,TRUE,Anthozoa,Acropora plumosa,URM-Cn-4807,Acropora plumosa,null,132935
CORALS_Part3,132936,NA,iucn,TRUE,Anthozoa,Favia pallida,SLB-190543,Dipsastraea pallida,null,132936
CORALS_Part1,132940,NA,iucn,TRUE,Anthozoa,Acropora acuminata,URM-Cn-4710,Acropora acuminata,null,132940
CORALS_Part3,132941,NA,iucn,TRUE,Anthozoa,Indophyllia macassarensis,URM-Cn-5862,Indophyllia macassarensis,null,132941
CORALS_Part1,132942,NA,iucn,TRUE,Anthozoa,Montipora patula,SLB-93057,Montipora patula,null,132942
CORALS_Part1,132945,NA,iucn,TRUE,Anthozoa,Porites colonensis,URM-Cn-6043,Porites colonensis,null,132945
CORALS_Part3,132946,NA,iucn,TRUE,Anthozoa,Acropora lianae,SLB-93732,Acropora lianae,null,132946
CORALS_Part3,132950,NA,iucn,TRUE,Anthozoa,Acropora macrostoma,SLB-158633,Acropora macrostoma,null,132950
CORALS_Part3,132957,NA,iucn,TRUE,Anthozoa,Turbinaria bifrons,URM-Cn-5465,Turbinaria bifrons,null,132957
CORALS_Part1,132962,NA,iucn,TRUE,Anthozoa,Symphyllia erythraea,URM-Cn-5892,Symphyllia erythraea,null,132962
CORALS_Part3,132963,NA,iucn,TRUE,Anthozoa,Manicina areolata,URM-Cn-5591,Manicina areolata,null,132963
CORALS_Part3,132967,NA,iucn,TRUE,Anthozoa,Euphyllia yaeyamaensis,URM-Cn-5485,Euphyllia yaeyamaensis,null,132967
CORALS_Part1,132968,NA,iucn,TRUE,Anthozoa,Halomitra clavator,URM-Cn-5779,Halomitra clavator,null,132968
CORALS_Part1,132969,NA,iucn,TRUE,Anthozoa,Acropora listeri,URM-Cn-4774,Acropora listeri,null,132969
CORALS_Part3,132970,NA,iucn,TRUE,Anthozoa,Agaricia lamarcki,URM-Cn-4954,Agaricia lamarcki,null,132970
CORALS_Part1,132972,NA,iucn,TRUE,Anthozoa,Acropora paniculata,URM-Cn-4800,Acropora paniculata,null,132972
CORALS_Part1,132974,NA,iucn,TRUE,Anthozoa,Plerogyra discus,SLB-62368,Plerogyra discus,null,132974
CORALS_Part3,132977,NA,iucn,TRUE,Anthozoa,Montipora stilosa,URM-Cn-4937,Montipora stilosa,null,132977
CORALS_Part3,132980,NA,iucn,TRUE,Anthozoa,Leptoria phrygia,URM-Cn-5590,Leptoria phrygia,null,132980
CORALS_Part3,132983,NA,iucn,TRUE,Anthozoa,Leptastrea bottae,URM-Cn-5584,Leptastrea bottae,null,132983
CORALS_Part1,132984,NA,iucn,TRUE,Anthozoa,Acropora derawanensis,URM-Cn-4736,Acropora derawanensis,null,132984
CORALS_Part3,132987,NA,iucn,TRUE,Anthozoa,Echinopora gemmacea,URM-Cn-5524,Echinopora gemmacea,null,132987
CORALS_Part3,132988,NA,iucn,TRUE,Anthozoa,Acropora longicyathus,URM-Cn-4777,Acropora longicyathus,null,132988
CORALS_Part1,132990,NA,iucn,TRUE,Anthozoa,Acropora multiacuta,URM-Cn-4790,Acropora multiacuta,null,132990
CORALS_Part3,132991,NA,iucn,TRUE,Anthozoa,Coscinaraea crassa,URM-Cn-6123,Coscinaraea crassa,null,132991
CORALS_Part1,132992,NA,iucn,TRUE,Anthozoa,Acropora humilis,URM-Cn-4761,Acropora humilis,null,132992
CORALS_Part3,132996,NA,iucn,TRUE,Anthozoa,Fungia seychellensis,URM-Cn-5772,Fungia seychellensis,null,132996
CORALS_Part1,133000,NA,iucn,TRUE,Anthozoa,Acropora ocellata,URM-Cn-4796,Acropora ocellata,null,133000
CORALS_Part1,133002,NA,iucn,TRUE,Anthozoa,Seriatopora stellata,SLB-117497,Seriatopora stellata,null,133002
CORALS_Part3,133003,NA,iucn,TRUE,Anthozoa,Leptastrea bewickensis,URM-Cn-5583,Leptastrea bewickensis,null,133003
CORALS_Part1,133004,NA,iucn,TRUE,Anthozoa,Simplastrea vesicularis,SLB-62804,Simplastrea vesicularis,null,133004
CORALS_Part3,133006,NA,iucn,TRUE,Anthozoa,Acropora palmata,URM-Cn-4798,Acropora palmata,null,133006
CORALS_Part1,133007,NA,iucn,TRUE,Anthozoa,Montipora malampaya,URM-Cn-4917,Montipora malampaya,null,133007
CORALS_Part3,133008,NA,iucn,TRUE,Anthozoa,Fungia spinifer,URM-Cn-5775,Fungia spinifer,null,133008
CORALS_Part3,133011,NA,iucn,TRUE,Anthozoa,Pocillopora ankeli,SLB-117488,Pocillopora ankeli,null,133011
CORALS_Part3,133013,NA,iucn,TRUE,Anthozoa,Acropora grandis,URM-Cn-4755,Acropora grandis,null,133013
CORALS_Part1,133018,NA,iucn,TRUE,Anthozoa,Acropora minuta,URM-Cn-4786,Acropora minuta,null,133018
CORALS_Part1,133020,NA,iucn,TRUE,Anthozoa,Acropora tenuis,URM-Cn-4841,Acropora tenuis,null,133020
CORALS_Part3,133023,NA,iucn,TRUE,Anthozoa,Porites lichen,URM-Cn-6062,Porites lichen,null,133023
CORALS_Part1,133024,NA,iucn,TRUE,Anthozoa,Merulina scabricula,URM-Cn-5827,Merulina scabricula,null,133024
CORALS_Part1,133025,NA,iucn,TRUE,Anthozoa,Acropora vaughani,URM-Cn-4850,Acropora vaughani,null,133025
CORALS_Part3,133026,NA,iucn,TRUE,Anthozoa,Mycedium mancaoi,SLB-117486,Mycedium mancaoi,null,133026
CORALS_Part1,133029,NA,iucn,TRUE,Anthozoa,Favia rotumana,URM-Cn-5552,Favia rotumana,1,133029
CORALS_Part3,133031,NA,iucn,TRUE,Anthozoa,Montipora effusa,URM-Cn-4897,Montipora effusa,null,133031
CORALS_Part1,133032,NA,iucn,TRUE,Anthozoa,Lobophyllia flabelliformis,URM-Cn-5869,Lobophyllia flabelliformis,null,133032
CORALS_Part3,133033,NA,iucn,TRUE,Anthozoa,Acropora pulchra,URM-Cn-4813,Acropora pulchra,null,133033
CORALS_Part3,133034,NA,iucn,TRUE,Anthozoa,Fungia fragilis,SLB-189121,Cycloseris fragilis,null,133034
CORALS_Part1,133037,NA,iucn,TRUE,Anthozoa,Mycetophyllia reesi,URM-Cn-5885,Mycetophyllia reesi,null,133037
CORALS_Part3,133038,NA,iucn,TRUE,Anthozoa,Porites nigrescens,URM-Cn-6069,Porites nigrescens,null,133038
CORALS_Part1,133043,NA,iucn,TRUE,Anthozoa,Psammocora digitata,URM-Cn-6135,Psammocora digitata,null,133043
CORALS_Part1,133045,NA,iucn,TRUE,Anthozoa,Pocillopora ligulata,SLB-158820,Pocillopora ligulata,null,133045
CORALS_Part1,133046,NA,iucn,TRUE,Anthozoa,Anacropora spinosa,URM-Cn-4861,Anacropora spinosa,null,133046
CORALS_Part1,133053,NA,iucn,TRUE,Anthozoa,Scolymia cubensis,URM-Cn-5887,Scolymia cubensis,null,133053
CORALS_Part1,133055,NA,iucn,TRUE,Anthozoa,Favites halicora,URM-Cn-5564,Favites halicora,null,133055
CORALS_Part1,133057,NA,iucn,TRUE,Anthozoa,Euphyllia paradivisa,URM-Cn-5482,Euphyllia paradivisa,null,133057
CORALS_Part3,133058,NA,iucn,TRUE,Anthozoa,Echinophyllia echinata,URM-Cn-5930,Echinophyllia echinata,null,133058
CORALS_Part1,133059,NA,iucn,TRUE,Anthozoa,Platygyra verweyi,URM-Cn-5617,Platygyra verweyi,null,133059
CORALS_Part1,133064,NA,iucn,TRUE,Anthozoa,Montipora florida,URM-Cn-4899,Montipora florida,null,133064
CORALS_Part1,133066,NA,iucn,TRUE,Anthozoa,Montipora informis,URM-Cn-4913,Montipora informis,null,133066
CORALS_Part1,133070,NA,iucn,TRUE,Anthozoa,Montastrea colemani,URM-Cn-5601,Montastrea colemani,null,133070
CORALS_Part3,133071,NA,iucn,TRUE,Anthozoa,Montipora foliosa,URM-Cn-4901,Montipora foliosa,null,133071
CORALS_Part1,133076,NA,iucn,TRUE,Anthozoa,Lobophyllia robusta,URM-Cn-5873,Lobophyllia robusta,null,133076
CORALS_Part1,133081,NA,iucn,TRUE,Anthozoa,Acropora kirstyae,URM-Cn-4770,Acropora kirstyae,null,133081
CORALS_Part3,133082,NA,iucn,TRUE,Anthozoa,Porites lutea,URM-Cn-6064,Porites lutea,null,133082
CORALS_Part1,133084,NA,iucn,TRUE,Anthozoa,Barabattoia amicorum,SLB-62376,Barabattoia amicorum,null,133084
CORALS_Part3,133087,NA,iucn,TRUE,Anthozoa,Acropora subglabra,URM-Cn-4836,Acropora subglabra,null,133087
CORALS_Part3,133088,NA,iucn,TRUE,Anthozoa,Echinopora lamellosa,URM-Cn-5528,Echinopora lamellosa,null,133088
CORALS_Part3,133089,NA,iucn,TRUE,Anthozoa,Echinophyllia patula,URM-Cn-5935,Echinophyllia patula,null,133089
CORALS_Part3,133090,NA,iucn,TRUE,Anthozoa,Leptastrea purpurea,URM-Cn-5587,Leptastrea purpurea,null,133090
CORALS_Part1,133092,NA,iucn,TRUE,Anthozoa,Astreopora incrustans,URM-Cn-4866,Astreopora incrustans,null,133092
CORALS_Part3,133094,NA,iucn,TRUE,Anthozoa,Psammocora nierstraszi,URM-Cn-6138,Psammocora nierstraszi,null,133094
CORALS_Part3,133096,NA,iucn,TRUE,Anthozoa,Porites columnaris,SLB-158798,Porites columnaris,null,133096
CORALS_Part1,133097,NA,iucn,TRUE,Anthozoa,Pocillopora danae,SLB-117490,Pocillopora danae,null,133097
CORALS_Part3,133099,NA,iucn,TRUE,Anthozoa,Pocillopora elegans,URM-Cn-5977,Pocillopora elegans,null,133099
CORALS_Part1,133100,NA,iucn,TRUE,Anthozoa,Agaricia undata,URM-Cn-4956,Agaricia undata,null,133100
CORALS_Part1,133102,NA,iucn,TRUE,Anthozoa,Dichocoenia stokesii,URM-Cn-5814,Dichocoenia stokesi,null,133102
CORALS_Part1,133106,NA,iucn,TRUE,Anthozoa,Acanthastrea hillae,URM-Cn-5849,Acanthastrea hillae,null,133106
CORALS_Part3,133109,NA,iucn,TRUE,Anthozoa,Galaxea acrhelia,URM-Cn-5901,Galaxea acrhelia,null,133109
CORALS_Part1,133110,NA,iucn,TRUE,Anthozoa,Ctenactis crassa,URM-Cn-5750,Ctenactis crassa,null,133110
CORALS_Part3,133111,NA,iucn,TRUE,Anthozoa,Montipora saudii,SLB-61810,Montipora saudii,null,133111
CORALS_Part1,133112,NA,iucn,TRUE,Anthozoa,Acropora caroliniana,URM-Cn-4724,Acropora caroliniana,null,133112
CORALS_Part1,133113,NA,iucn,TRUE,Anthozoa,Montipora cactus,URM-Cn-4880,Montipora cactus,null,133113
CORALS_Part1,133115,NA,iucn,TRUE,Anthozoa,Acropora retusa,SLB-93474,Acropora retusa,null,133115
