iucn_sid,deep,area,totarea,shallow_pct,deep_pct,habitat,paired_map,max_depth,shallow_str,shallow,spp_group,sciname,class,am_sid,reviewed,area_iucn,area_am,area_total,area_overlap,sm_range,sm_perc,area_ratio,lg_area_pct,spp_group_text,occurcells
132940,shallow,9989434.74,19658254.39,0.5081547192247928,0.49184528077520717,"This species occurs on shallow reefs. It also is found in turbid or clear water on upper or lower reef slopes. It is found from 5-20 m depth (Lovell pers. comm.).<br/><br/><em>Acropora acuminata</em> likely spawns annually in September in French Polynesia (Carroll <em>et al</em>. 2006).<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part1,Acropora acuminata,Anthozoa,URM-Cn-4710,NA,21418653.8,7721655.5,22213124.2,6927185.109364298,AM,89.711,36.051,5.782,Corals,23
132941,shallow,124394.64,179638.01,0.6924739368911957,0.30752606310880426,This species is found in deep reef slopes on sandy and coarse sand substrata. This is an attached free-living polyp. This species has been observed between 20-25 m.,TRUE,25,FALSE,TRUE,CORALS_Part3,Indophyllia macassarensis,Anthozoa,URM-Cn-5862,NA,195714.9,3093061.2,3157231.0,131545.11516080127,IUCN,67.213,6.328,0.835,Corals,8
132942,shallow,158277.54,624553.56,0.25342508655302515,0.7465749134469748,This species occurs in shallow reef flats and slopes. This species is found to at least 10 m.,TRUE,10,TRUE,TRUE,CORALS_Part1,Montipora patula,Anthozoa,SLB-93057,NA,637215.9,69062.2,637215.9,69062.17663333686,AM,100.0,10.838,0.172,Corals,3
132945,shallow,42772.729999999996,97551.25,0.4384641918991299,0.5615358081008701,"This species occurs from 2-25 m in fore-reef and back-reef environments, channels, and lagoons. It favours cryptic environments, including crevices, under ledges, and shaded habitats.",TRUE,25,FALSE,TRUE,CORALS_Part1,Porites colonensis,Anthozoa,URM-Cn-6043,NA,130453.8,1800973.6,1861588.1,69839.23084694841,IUCN,53.536,7.244,0.486,Corals,3
132946,shallow,3474482.71,5559015.25,0.6250176611765905,0.3749823388234095,"This species occurs in shallow, tropical reef environments. It is found in shallow reef environments, especially on horizontal substrates. This species is found from 0.5-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part3,Acropora lianae,Anthozoa,SLB-93732,NA,6399260.4,4293182.7,7414802.4,3277640.6647296534,AM,76.345,67.089,1.727,Corals,7
132949,shallow,5938703.72,8274036.529999999,0.7177516921115165,0.28224830788848354,"Protected turbid reef environments, generally to depths of 20 m.",FALSE,20,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132950,shallow,4115029.6,7454042.77,0.5520533926316605,0.44794660736833947,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found from 0.5-12 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,12,TRUE,TRUE,CORALS_Part3,Acropora macrostoma,Anthozoa,SLB-158633,NA,8410594.5,6366756.4,12279067.3,2498283.6053655082,AM,39.24,75.699,2.27,Corals,5
132953,shallow,328737.25,465781.32,0.7057759422383019,0.29422405776169813,This species is found on all reef slopes including steep slopes. This species can be found from 2-45 m.,FALSE,45,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132954,shallow,10657464.79,18135510.21,0.5876572903983383,0.41234270960166175,"This species is found in soft substrata either on seagrass beds or the reef base, and also on reef slopes. <em>C. cyclolites</em> is commonly found from 18-20 m, rarely from 12-15 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). <em>C. cyclolites</em> has a depth range of 13-36 m on the Great Barrier Reef and has been found at 17 m off New Caledonia (Fisk 1983). The depth range is from 1-40 m (Hoeksema 1990). Often only a single specimen is encountered, but occasionally may also occur in clusters. The maximum size is at least 10 cm. It is a single free-living polyp. It may reproduce asexually by fragmentation.",FALSE,40,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132955,shallow,338474.27,475518.34,0.7118006636715631,0.28819933632843686,"This species is found in shallow reef environments, although exact depths are unknown.",FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132957,shallow,7216433.35,10721664.43,0.6730702492243548,0.32692975077564523,"This species occurs in shallow reefs and rocky foreshores of subtropical locations. The maximum size is approximately 1 m. This species is found from 2-25 m. <br/><br/><em>Turbinaria</em> is the only reef-building (hermatypic) coral in the family Dendrophylliidae and sometimes contributes significantly toward coral cover. It is especially common on reef slopes, and colonies may be large and come in a variety of forms (Wood 1983).",TRUE,25,TRUE,TRUE,CORALS_Part3,Turbinaria bifrons,Anthozoa,URM-Cn-5465,NA,12037478.6,4455926.0,13728932.1,2764472.5169524183,AM,62.04,37.017,3.249,Corals,14
132959,shallow,82237.87,186450.91,0.44106982368710346,0.5589301763128965,"This species is found in shallow reef environments, especially lagoons. It is not known to which depth this species generally occurs.",FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132961,shallow,39621.9,42318.840000000004,0.9362709374831635,0.06372906251683652,This species is found on hard substrates at 60-75 m (Culter <em>et al</em>. 2006). This species may be found as shallow as 25 m.,FALSE,75,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132962,shallow,878120.73,1910279.85,0.4596817215027421,0.5403182784972579,This species is found in most reef environments. This species is found to 45 m.,TRUE,45,FALSE,TRUE,CORALS_Part1,Symphyllia erythraea,Anthozoa,URM-Cn-5892,NA,2283966.3,739140.7,2481893.7,541213.2839535482,AM,73.222,32.362,0.617,Corals,7
132963,shallow,1656616.34,2947799.39,0.5619840839983348,0.43801591600166523,"This species occurs in back reef or fore reef environments, but only in soft bottom habitats or cobble, rubble, mixed-sand communities; common in subtidal seagrass beds. Occurs from 1-65 m depth, and most abundant from 1-10 m. This species is tolerant of temperature and salinity changes, and is found in areas of high sedimentation. Commonly co-occurs with the free-living form of <em>Porites divaricata</em>, <em>Cladocora arbuscula</em>, and <em>Oculina</em> species.",TRUE,65,FALSE,TRUE,CORALS_Part3,Manicina areolata,Anthozoa,URM-Cn-5591,NA,3311168.1,2100033.7,3648104.8,1763096.9439225956,AM,83.956,63.423,0.894,Corals,91
132964,shallow,377457.89,629471.41,0.5996426271369497,0.4003573728630503,This species is found in lower reef slopes as a free-living with multiple mouths. The depth range is from 15-35 m (Hoeksema and Dai 1991). Maximum length is 30 cm in diameter.,FALSE,35,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132965,shallow,2524502.7,5303978.1,0.4759640127473378,0.5240359872526622,This species is found in shallow reef backs.,FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132967,shallow,6275566.72,13003296.870000001,0.4826135081541055,0.5173864918458946,This species occurs in shallow reef environments and generally prefers lower reef slopes. This species may form large carpets. This species is found from 6-30 m. <br/><br/>All members of the genus <em>Euphyllia</em> have commensal shrimp species associated with them.,TRUE,30,TRUE,TRUE,CORALS_Part3,Euphyllia yaeyamaensis,Anthozoa,URM-Cn-5485,NA,14140735.5,8213611.1,16625357.8,5728988.822163394,AM,69.75,58.085,3.817,Corals,11
132968,shallow,610583.82,1115533.31,0.5473470084008517,0.4526529915991483,"This species is found on reef slopes and lagoons as a free-living with multiple mouths. The depth range is from 5-25 m (Hoeksema 1990, Hoeksema 1993a). Maximum size is 1 m in diameter. It reproduce asexually by fragmentation.",TRUE,25,FALSE,TRUE,CORALS_Part1,Halomitra clavator,Anthozoa,URM-Cn-5779,NA,1270578.3,1891394.3,2832389.6,329583.0634653308,IUCN,25.94,67.177,0.511,Corals,3
132969,shallow,9811963.35,19022801.619999997,0.5158001195619891,0.4841998804380109,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes, especially those exposed to strong wave action, also just subtidal shallow reef edges (Wallace 1999). This species is found from 3-15 m.",TRUE,15,TRUE,TRUE,CORALS_Part1,Acropora listeri,Anthozoa,URM-Cn-4774,NA,20840128.1,9315183.4,22499212.5,7656098.941543913,AM,82.189,44.698,5.625,Corals,37
132970,shallow,1640168.88,2947806.41,0.5564031865986748,0.4435968134013252,"This species is found in fore reef, slope, deep channels and deep lagoon environments. Recorded from 10-76 m (Reed 1985), but most common from 15-25 m (E. Weil and A. Bruckner pers. comm.), and especially at shallower depths (10-15m) in highly turbid waters. <br/><br/>This species forms large overlapping shingles.",TRUE,76,TRUE,TRUE,CORALS_Part3,Agaricia lamarcki,Anthozoa,URM-Cn-4954,NA,3304052.2,1405868.9,3372090.1,1337831.0054501814,AM,95.16,42.55,0.892,Corals,42
132971,shallow,5015325.6,7677761.51,0.6532275837778659,0.34677241622213406,"This species occurs in shallow, tropical reef environments. It is found on rocky foreshores in shallow turbid water. This species is found from 1-20 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132972,shallow,7303326.5200000005,15816555.719999999,0.46175201790393344,0.5382479820960666,"This species occurs in shallow, tropical reef environments on upper reef slopes. It occurs just subtidally on reef edges and upper slopes as well as in sheltered lagoons (Wallace 1999). This species is found from 10-35 m.",TRUE,35,TRUE,TRUE,CORALS_Part1,Acropora paniculata,Anthozoa,URM-Cn-4800,NA,17093752.5,8356634.1,19054797.4,6395589.170764462,AM,76.533,48.887,4.614,Corals,78
132974,shallow,4229586.35,7415224.119999999,0.5703922472946105,0.42960775270538953,It is found on lower protected reef slopes. This species is found in very turbid water usually in single colonies not more than 50 cm diameter. This species is found from 8-15 m.,TRUE,15,FALSE,TRUE,CORALS_Part1,Plerogyra discus,Anthozoa,SLB-62368,NA,8433012.1,4365440.8,9412020.8,3386432.0994816916,AM,77.574,51.766,2.276,Corals,6
132975,shallow,12883241.15,24508088.439999998,0.5256730316417938,0.4743269683582062,"This species is most abundant in shallow reef habitat at depths of less than 15 m.<br/><br/><em>Millepora</em> species are generally found in inshore areas characterized by turbidity, and exhibit a tolerance for siltation. They often occur in clear offshore sites (Lovell pers. comm.)",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132977,shallow,1383423.49,2898606.79,0.4772718723949446,0.5227281276050554,This species occurs in wide range of reef environments from reef flats to mid reef slopes. This species is found to at least 25 m.,TRUE,25,FALSE,TRUE,CORALS_Part3,Montipora stilosa,Anthozoa,URM-Cn-4937,NA,3343077.0,1895641.6,3973353.9,1265364.7421460778,AM,66.751,56.703,0.902,Corals,15
132980,shallow,12185533.43,24750373.439999998,0.4923373564257623,0.5076626435742377,"This species occurs in shallow, tropical reef environments. It occurs in most reef environments except where the water is turbid. It is commonly found from 3-15 m, rarely at 1-2 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. It is possibly found on inter-reef soft and rubble substrate. This species is found to 30 m. <br/><br/>Leptoria species are usually found along the reef front an upper reef slope and may form colonies several meters in diameter (Wood 1983).",TRUE,30,TRUE,TRUE,CORALS_Part3,Leptoria phrygia,Anthozoa,URM-Cn-5590,NA,27130626.1,7999240.2,27877218.6,7252647.690823209,AM,90.667,29.484,7.323,Corals,63
132982,shallow,20434.21,20434.21,1.0,0.0,The single specimen was found in a turbid water environment.,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132983,shallow,7558662.52,15898492.46,0.4754326574684553,0.5245673425315447,"This species occurs in tropical, shallow reef environments. This species is found on the back and foreslope of the reef and in lagoons. This species is found to 20 m. <br/><br/>Species in this genus may be overlooked because of their low growth profile and the relatively small colony size (seldom exceeding 25 cm in diameter) (Wood 1983).",TRUE,20,TRUE,TRUE,CORALS_Part3,Leptastrea bottae,Anthozoa,URM-Cn-5584,NA,17410757.0,9034260.5,21281253.4,5163764.117685718,AM,57.158,51.889,4.7,Corals,33
132984,shallow,4007863.5100000002,6658277.11,0.6019370242161639,0.3980629757838361,"This species occurs in shallow, tropical reef environments protected from strong wave action. This species occurs subtidally on protected deep slopes (Wallace 1999). This species is found from 10-25 m.",TRUE,25,TRUE,TRUE,CORALS_Part1,Acropora derawanensis,Anthozoa,URM-Cn-4736,NA,7644258.5,4996026.4,8712955.0,3927329.9354791995,AM,78.609,65.357,2.063,Corals,7
132987,shallow,11550802.65,23169172.560000002,0.49854187153587326,0.5014581284641267,"This species occurs in shallow, tropical, protected reef environments, but also occurs in deeper waters. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslopes, and in lagoons. This species is found to at least 40 m.",TRUE,40,TRUE,TRUE,CORALS_Part3,Echinopora gemmacea,Anthozoa,URM-Cn-5524,NA,25504010.4,11470427.5,27574216.6,9400221.27237766,AM,81.952,44.975,6.884,Corals,51
132988,shallow,10387602.72,21568003.020000003,0.4816209785564097,0.5183790214435904,"This species occurs in shallow, tropical reefs in a wide range of reef environments. It is found subtidally on protected slopes, sandy slopes, and lagoon floors (Wallace 1999). This species is found from 5-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part3,Acropora longicyathus,Anthozoa,URM-Cn-4777,NA,23362051.5,11131586.9,25530299.7,8963338.751457496,AM,80.522,47.648,6.306,Corals,48
132989,shallow,26998.68,55180.729999999996,0.4892773256171131,0.5107226743828869,"Found in deeper water, generally below 6 m (Claereboudt 2006). Colonies are massive to sub-massive, and flattened in deeper environments (Claereboudt 2006). It is not known to which depth this species occurs.",FALSE,6,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
