am_sid,env_area,geom_area,reviewed,occurcells,sciname,geom_area_per_cells,env_area_per_cells,clipped
Fis-113146,256228.3774,451240.42,null,4,Coris nigrotaenia,112810.105,64057.09435,FALSE
Fis-113149,741327.1276,1953493.48,null,12,Callionymus margaretae,162791.12333333332,61777.26063333333,FALSE
Fis-113153,45583.6091,54401.99,null,12,Ogilbia ventralis,4533.4991666666665,3798.634091666667,FALSE
Fis-113158,389653.5759,656955.63,null,33,Arcos erythrops,19907.746363636365,11807.684118181818,FALSE
Fis-113162,466242.1336,555015.31,null,23,Arcos rhodospilus,24131.100434782613,20271.397113043477,FALSE
Fis-113165,1859748.7962,3102828.12,null,71,Gobiesox adustus,43701.80450704225,26193.64501690141,FALSE
Fis-113168,300582.8554,563379.96,null,3,Bodianus prognathus,187793.31999999998,100194.28513333334,FALSE
Fis-113181,5414444.1087,7963629.26,null,18,Pseudochromis andamanensis,442423.84777777776,300802.4504833333,TRUE
Fis-113182,2803832.5683,4615291.31,null,17,Pseudochromis elongatus,271487.72411764704,164931.3275470588,FALSE
Fis-113184,116715.951,187466.9,null,4,Rhabdamia nigrimentum,46866.725,29178.98775,FALSE
Fis-113210,1447502.0059,2636238.12,null,3,Trichonotus halstead,878746.04,482500.66863333335,FALSE
Fis-113235,918566.8407,1641104.92,null,5,Pseudanthias olivaceus,328220.984,183713.36813999998,FALSE
Fis-113245,1727876.417,3017620.63,null,7,Cirrhilabrus flavidorsalis,431088.6614285714,246839.48814285712,FALSE
Fis-113258,33391.58,51631.73,null,3,Parapercis colemani,17210.576666666668,11130.526666666667,FALSE
Fis-113272,2501691.4902,3624976.43,null,10,Amblyeleotris yanoi,362497.64300000004,250169.14901999998,FALSE
Fis-113283,3085641.8461,4911358.99,null,4,Amblyeleotris masuii,1227839.7475,771410.461525,FALSE
Fis-113287,74681.7114,96613.65,null,4,Psilogobius mainlandi,24153.4125,18670.42785,FALSE
Fis-113288,122350.9981,277258.85,null,3,Phthanophaneron harveyi,92419.61666666665,40783.666033333335,FALSE
Fis-113302,76127.9352,244906.45,null,3,Axoclinus cocoensis,81635.48333333334,25375.978400000004,FALSE
Fis-113313,557427.602,1202144.8,null,34,Axoclinus lucillae,35357.200000000004,16394.929470588235,FALSE
Fis-113326,172376.0155,296874.46,null,19,Axoclinus nigricaudus,15624.97157894737,9072.421868421054,FALSE
Fis-113332,78814.6428,104151.11,null,7,Bellapiscis lesleyae,14878.73,11259.234685714286,FALSE
Fis-113380,1076119.0829,1825656.11,null,7,Meiacanthus abditus,260808.01571428572,153731.29755714285,FALSE
Fis-113384,337861.9131,742658.52,null,7,Lonchopisthus sinuscalifornicus,106094.07428571429,48265.98758571428,FALSE
Fis-113413,659978.3481000001,1402855.19,null,95,Eucinostomus dowii,14766.896736842105,6947.14050631579,FALSE
Fis-113426,513562.3143,811564.6900000001,null,79,Apogon retrosella,10272.970759493672,6500.788788607595,FALSE
Fis-113429,319846.7277,471335.14,null,15,Apogon atricaudus,31422.342666666667,21323.11518,FALSE
Fis-113438,176635.7691,246066.36000000002,null,33,Crocodilichthys gracilis,7456.556363636364,5352.599063636364,FALSE
Fis-113441,189926.4664,280146.01,null,22,Enneanectes reticulatus,12733.909545454546,8633.021200000001,FALSE
Fis-113449,549889.6838,1590024.34,null,3,Meiacanthus limbatus,530008.1133333334,183296.56126666666,FALSE
Fis-113453,320748.6252,553854.34,null,18,Lepidonectes clarkhubbsi,30769.685555555552,17819.368066666666,FALSE
Fis-113462,567249.2053,810929.26,null,40,Dactyloscopus pectoralis,20273.2315,14181.2301325,FALSE
Fis-113466,700886.5354,1194912.77,null,5,Meiacanthus crinitus,238982.554,140177.30708,FALSE
Fis-113467,418155.8687,1147867.01,null,13,Gillellus arenicola,88297.4623076923,32165.836053846153,FALSE
Fis-113469,2031523.2437,3373282.62,null,8,Meiacanthus geminatus,421660.3275,253940.4054625,FALSE
Fis-113473,121104.1509,248366.12,null,3,Meiacanthus vicinus,82788.70666666667,40368.050299999995,FALSE
Fis-113480,246866.75460000001,317657.31,null,16,Gillellus searcheri,19853.581875,15429.172162500001,FALSE
Fis-113495,658337.6809,933501.47,null,59,Gillellus semicinctus,15822.05881355932,11158.265777966102,FALSE
Fis-113497,502823.7956,1102223.81,null,24,Heteristius cinctus,45925.99208333334,20950.991483333335,FALSE
Fis-113503,138234.0465,199179.86000000002,null,6,Platygillellus altivelis,33196.64333333333,23039.00775,FALSE
Fis-113504,253812.03770000002,628136.11,null,7,Platygillellus bussingi,89733.73,36258.86252857143,FALSE
Fis-113505,236039.9309,496446.49,null,24,Exerpes asper,20685.270416666666,9834.997120833334,FALSE
Fis-113513,452699.251,1102532.02,null,37,Malacoctenus ebisui,29798.162702702703,12235.114891891892,FALSE
Fis-113542,102717.2271,248116.24,null,5,Meiacanthus tongaensis,49623.248,20543.44542,FALSE
Fis-113545,237816.5994,450967.62,null,39,Paraclinus sini,11563.272307692308,6097.861523076923,FALSE
Fis-113546,86567.71370000001,145318.57,null,6,Paraclinus tanygnathus,24219.76166666667,14427.952283333334,FALSE
Fis-113548,201917.5359,265233.38,null,28,Starksia fulva,9472.620714285715,7211.340567857143,FALSE
Fis-113550,45108.2265,49636.53,null,17,Starksia galapagensis,2919.795882352941,2653.425088235294,FALSE
Fis-113553,393435.1228,855656.52,null,35,Starksia spinipenis,24447.329142857143,11241.003508571428,FALSE
Fis-113558,215167.3821,455182.03,null,31,Xenomedea rhodopyga,14683.291290322582,6940.883293548387,FALSE
Fis-113559,88481.7479,116277.76000000001,null,12,Acanthemblemaria balanorum,9689.813333333334,7373.478991666667,FALSE
Fis-113560,147538.4508,209815.43,null,41,Acanthemblemaria crockeri,5117.449512195122,3598.4988,FALSE
Fis-113577,76220.6458,83640.4,null,24,Acanthemblemaria exilispinus,3485.0166666666664,3175.8602416666668,FALSE
Fis-113583,200724.0803,228957.41,null,26,Acanthemblemaria hancocki,8806.05423076923,7720.156934615385,FALSE
Fis-113588,188877.8325,247424.99,null,42,Acanthemblemaria macrospilus,5891.07119047619,4497.0912499999995,FALSE
Fis-113599,1404444.4264,2608088.12,null,3,Meiacanthus reticulatus,869362.7066666667,468148.1421333333,FALSE
Fis-113601,174053.0657,292421.32,null,15,Chaenopsis deltarrhis,19494.754666666668,11603.537713333333,FALSE
Fis-113607,174611.2538,332427.09,null,32,Coralliozetus micropes,10388.3465625,5456.60168125,FALSE
Fis-113613,180766.4895,367467.71,null,22,Coralliozetus rosenblatti,16703.07772727273,8216.658613636364,FALSE
Fis-113620,360979.9339,467769.46,null,22,Coralliozetus springeri,21262.248181818184,16408.178813636365,FALSE
Fis-113623,3562028.3073,4319414.59,null,8,Plagiotremus spilistius,539926.82375,445253.5384125,FALSE
Fis-113633,244693.5386,417284.85,null,56,Malacoctenus hubbsi,7451.515178571428,4369.527475,FALSE
Fis-113645,400256.4573,519685.56,null,52,Ekemblemaria myersi,9993.953076923077,7697.239563461539,FALSE
Fis-113667,459881.9309,832657.86,null,30,Emblemaria hypacanthus,27755.262,15329.397696666665,FALSE
Fis-113669,261117.7482,388903.79,null,8,Emblemaria nivipes,48612.97375,32639.718525,FALSE
Fis-11367,1636297.4845,2133460.91,null,20,Coelorinchus acanthiger,106673.04550000001,81814.874225,FALSE
Fis-113671,245199.334,331851.8,null,26,Emblemaria piratica,12763.530769230769,9430.743615384616,FALSE
Fis-113673,124146.3464,213648.51,null,7,Emblemaria walkeri,30521.215714285714,17735.192342857143,FALSE
Fis-113675,145656.2629,186529.37,null,5,Mccoskerichthys sandae,37305.873999999996,29131.25258,FALSE
Fis-113679,2026395.8655,2487220.4,null,21,Enneapterygius niger,118439.06666666667,96495.04121428572,TRUE
Fis-113680,164616.0064,172398.14,1,26,Stathmonotus sinuscalifornici,6630.697692307693,6331.384861538462,FALSE
Fis-113684,309804.6598,393639.88,1,60,Entomacrodus chiostictus,6560.664666666667,5163.410996666667,FALSE
Fis-11369,124429.6785,196622.96,null,8,Coelorinchus aconcagua,24577.87,15553.7098125,FALSE
Fis-113698,919426.6081,1494598.56,null,47,Enneapterygius atrogulare,31799.96936170213,19562.26825744681,FALSE
Fis-113707,175628.63940000001,344885.74,null,33,Aruma histrio,10451.08303030303,5322.079981818182,FALSE
Fis-113726,147995.6499,189603.13,null,6,Cerdale ionthas,31600.521666666667,24665.941649999997,FALSE
Fis-113731,283744.2659,480227.37,null,16,Dotalabrus alleni,30014.210625,17734.01661875,FALSE
Fis-113732,160739.7295,240576.61000000002,null,28,Barbulifer pantherinus,8592.021785714287,5740.704624999999,FALSE
Fis-113736,507636.07039999997,756170.06,null,4,Bollmannia gomezi,189042.515,126909.01759999999,FALSE
Fis-113737,389813.9154,575701.22,null,57,Notolabrus parilus,10100.021403508772,6838.840621052632,FALSE
Fis-113740,116788.7624,211725.05,null,6,Chriolepis minutillus,35287.50833333333,19464.793733333336,FALSE
Fis-113745,207397.3611,416969.11,null,28,Chriolepis zebra,14891.753928571428,7407.048610714286,FALSE
Fis-113782,280526.0976,411734.67,null,14,Microgobius miraflorensis,29409.619285714285,20037.5784,FALSE
Fis-113783,55113.6648,116536.8,null,32,Notolabrus gymnogenis,3641.775,1722.302025,FALSE
Fis-113787,155810.8321,187610.23,null,14,Microgobius tabogensis,13400.730714285715,11129.34515,FALSE
Fis-113792,725805.1293,1319421.23,null,75,Notolabrus tetricus,17592.283066666667,9677.401724000001,TRUE
Fis-11380,404601.5702,545155.3099999999,null,92,Coelorinchus biclinozonalis,5925.601195652173,4397.843154347826,FALSE
Fis-113802,97284.9768,383739.64,null,3,Parrella lucretiae,127913.21333333333,32428.3256,FALSE
Fis-113814,317668.22370000003,539373.6900000001,null,12,Parrella maxillaris,44947.8075,26472.351975,FALSE
Fis-113821,117639.3781,284495.47000000003,null,6,Pycnomma semisquamatum,47415.911666666674,19606.563016666667,FALSE
Fis-113822,349777.3763,510116.99,null,19,Microgobius emblematicus,26848.262631578946,18409.335594736844,FALSE
Fis-113825,413345.3246,586462.9400000001,null,55,Lythrypnus rhizophora,10662.962545454546,7515.369538181818,FALSE
Fis-113829,453654.7907,668493.55,null,51,Notolabrus celidotus,13107.716666666667,8895.191974509804,FALSE
Fis-113838,491151.4789,684116.73,null,29,Lythrypnus pulchellus,23590.232068965517,16936.257893103448,FALSE
Fis-113842,8146.8464,23911.72,null,3,Lythrypnus insularis,7970.573333333334,2715.6154666666666,FALSE
Fis-113852,164787.4428,420189.49,null,38,Gobiosoma chiquita,11057.618157894736,4336.511652631579,FALSE
Fis-113864,142814.2097,230192.07,null,25,Notolabrus cinctus,9207.6828,5712.568388000001,FALSE
Fis-113878,472684.9778,637547.56,null,23,Gobulus hancocki,27719.459130434785,20551.520773913042,FALSE
Fis-113900,486514.6287,620680.8,null,34,Microgobius erectus,18255.317647058826,14309.253785294117,FALSE
Fis-113904,142195.1368,224939.1,null,10,Microgobius brevispinis,22493.91,14219.51368,FALSE
Fis-113908,440963.9126,623122.56,null,56,Elacatinus puncticulatus,11127.188571428573,7874.355582142857,FALSE
Fis-113918,1281488.8601,2070600.3,null,19,Ceratobregma acanthops,108978.96315789474,67446.78211052631,TRUE
Fis-113923,542385.2874,730867.24,null,62,Ctenogobius sagittula,11788.18129032258,8748.149796774194,FALSE
Fis-113926,329759.108,511269.95,null,12,Ctenogobius manglicola,42605.82916666667,27479.925666666666,FALSE
Fis-113929,6780085.7775,9818003.52,null,81,Ceratobregma helenae,121209.92,83704.76268518518,FALSE
Fis-113951,474780.918,688535.19,null,15,Microgobius cyclolepis,45902.346,31652.0612,FALSE
Fis-113956,361374.5438,507583.68,null,9,Microgobius curtus,56398.18666666667,40152.72708888889,FALSE
Fis-113987,420185.4704,1011256.56,null,43,Tomicodon boehlkei,23517.59441860465,9771.755125581396,FALSE
Fis-114007,2401838.3803,3531149.77,null,21,Enneapterygius gracilis,168149.98904761905,114373.2562047619,TRUE
Fis-11401,1298907.7841,1839623.03,null,183,Coelorinchus kaiyomaru,10052.584863387978,7097.856743715847,FALSE
Fis-11405,1285621.3713,1948509.08,null,37,Coelorinchus karrerae,52662.40756756757,34746.52354864865,FALSE
Fis-114086,5289154.9603,10201980.06,null,5,Labichthys yanoi,2040396.012,1057830.99206,FALSE
Fis-114098,73804751.44860001,103273871.11,null,79,Bathophilus filifer,1307264.1912658229,934237.3601088609,FALSE
Fis-114103,12310.8944,23895.52,null,5,Enneapterygius kermadecensis,4779.104,2462.17888,FALSE
Fis-114108,2343619.3187,5317776.2,null,4,Bathypterois longicauda,1329444.05,585904.829675,FALSE
Fis-114109,2678088.1958,6302853.36,null,28,Bathypterois longifilis,225101.90571428573,95646.00699285713,FALSE
Fis-114110,2381100.4247,4353389.29,null,53,Enneapterygius larsonae,82139.42056603773,44926.42310754717,TRUE
Fis-114118,545628.2352,875961.17,null,7,Pseudolabrus rubicundus,125137.31000000001,77946.89074285714,FALSE
Fis-114122,179759.4148,258667.13,null,46,Pseudolabrus miles,5623.19847826087,3907.8133652173915,FALSE
Fis-114124,59596058.459300004,117504056.29,null,73,Diaphus pacificus,1609644.606712329,816384.3624561644,FALSE
Fis-114131,3435370.0345,6589354.85,null,31,Gadella norops,212559.83387096773,110818.38820967742,TRUE
Fis-114147,9640788.6429,22804470.27,null,35,Physiculus therosideros,651556.2934285714,275451.10408285714,TRUE
Fis-114150,2833131.5969,4596591.94,null,24,Enneapterygius mirabilis,191524.66416666668,118047.14987083332,TRUE
Fis-114152,9141436.114,11874424.12,null,22,Coryphaenoides murrayi,539746.5509090909,415519.8233636364,TRUE
Fis-114154,872498.9894,1790209.88,null,120,Gadomus aoteanus,14918.415666666666,7270.824911666667,FALSE
Fis-114155,4206914.5497,7607579.56,null,37,Idiolophorhynchus andriashevi,205610.25837837838,113700.39323513514,FALSE
Fis-114156,691698.4737,981491.94,null,81,Pictilabrus laticlavius,12117.184444444443,8539.48732962963,FALSE
Fis-114163,951990.6359,1347117.67,null,143,Nezumia namatahi,9420.403286713286,6657.277174125874,FALSE
Fis-114166,200642.7866,372427.14,null,3,Antipodocottus megalops,124142.38,66880.92886666667,FALSE
Fis-114167,636102.7533,971487.14,null,109,Alertichthys blacki,8912.726055045872,5835.805076146788,FALSE
Fis-114170,278762.0285,441953.73,null,29,Scorpaena cardinalis,15239.783793103448,9612.48374137931,FALSE
Fis-114172,196047.8602,575685.11,null,3,Enneapterygius paucifasciatus,191895.03666666665,65349.286733333334,FALSE
Fis-114174,2688822.4568,3674937.19,null,27,Enneapterygius pyramis,136108.7848148148,99586.01691851851,FALSE
Fis-114176,194926.1251,409202.04,null,10,Pictilabrus viridis,40920.204,19492.61251,FALSE
Fis-114177,3130726.9151,4519951.03,null,33,Phenacoscorpius megalops,136968.21303030304,94870.51257878788,FALSE
Fis-114179,4052690.7749,5435581.79,null,34,Enneapterygius rhabdotus,159870.05264705882,119196.78749705883,FALSE
Fis-114181,3370215.2156,11635357.959999999,null,15,Ectreposebastes niger,775690.5306666666,224681.01437333334,FALSE
Fis-114184,788855.9266,1129154.01,null,23,Forsterygion varium,49093.65260869565,34298.083765217394,FALSE
Fis-114187,827199.1461,1245714.57,null,16,Mendosoma lineatum,77857.160625,51699.94663125,FALSE
Fis-114188,158924.7538,225249.99,null,7,Ruanoho whero,32178.57,22703.53625714286,FALSE
Fis-114189,203771.5683,309389.5,null,7,Gilloblennius tripennis,44198.5,29110.224042857146,FALSE
Fis-114191,190684.4209,281778.17,null,6,Notoclinus fenestratus,46963.02833333333,31780.736816666667,FALSE
Fis-114193,153109.6396,191387.55,null,6,Notoclinus compressus,31897.925,25518.273266666667,FALSE
Fis-114195,125675.8028,170428.4,null,5,Notoclinops yaldwyni,34085.68,25135.16056,FALSE
Fis-114196,145901.6732,231051.13999999998,null,25,Cristiceps aurantiacus,9242.0456,5836.066927999999,FALSE
Fis-114197,82404.6793,110064.19,null,6,Ericentrus rubrus,18344.031666666666,13734.113216666667,FALSE
Fis-114201,347306.24700000003,561887.41,null,7,Notothenia angustata,80269.63,49615.17814285715,FALSE
Fis-114202,156231.0551,228332.82,null,25,Chironemus marmoratus,9133.3128,6249.242204,FALSE
Fis-114203,422352.7334,676695.29,1,54,Aplodactylus arctidens,12531.39425925926,7821.346914814815,FALSE
Fis-114204,81541.6598,143307.45,null,3,Limnichthys polyactis,47769.15,27180.553266666666,FALSE
Fis-114207,130679.878,215295.51,null,5,Grahamichthys radiata,43059.102,26135.975599999998,FALSE
Fis-114209,243643.2361,446554.94,null,4,Hypoplectrodes huntii,111638.735,60910.809025,FALSE
Fis-114213,340757.8356,619496.62,null,4,Plectranthias bilaticlavia,154874.155,85189.4589,FALSE
Fis-114214,319043.5199,544387.45,null,22,Pempheris compressa,24744.88409090909,14501.978177272727,FALSE
Fis-114217,768709.8695,1916028.01,null,59,Cheilodactylus fuscus,32475.051016949154,13028.98083898305,TRUE
Fis-114232,214526.3296,351099.48,null,5,Bembrops morelandi,70219.896,42905.26592,FALSE
Fis-114235,315510.887,568153.89,null,3,Minous longimanus,189384.63,105170.29566666666,FALSE
Fis-114240,628475.1071,927024.78,null,43,Austrolabrus maculatus,21558.715813953488,14615.70016511628,FALSE
Fis-114245,3086809.3874,4374113.8,null,6,Amblyeleotris rhyax,729018.9666666667,514468.2312333333,FALSE
Fis-114247,1359939.9391,2093495.46,null,42,Enneapterygius triserialis,49845.13,32379.522359523813,FALSE
Fis-114251,8352198.9586,12755631.13,null,187,Enneapterygius tutuilae,68211.93117647059,44664.165554010695,FALSE
Fis-114255,3543981.2118,4523429.03,null,10,Amblyeleotris latifasciata,452342.90300000005,354398.12118,FALSE
Fis-114257,2444806.0325,3671250.28,null,13,Enneapterygius ziegleri,282403.8676923077,188062.0025,FALSE
Fis-114270,165874.1923,426940.25,null,6,Forsterygion flavonigrum,71156.70833333333,27645.698716666666,FALSE
Fis-11429,692469.9452,730786.34,null,17,Coelorinchus ventrilux,42987.43176470588,40733.52618823529,FALSE
Fis-114324,932071.8566,1279744.56,null,4,Chlorurus rhakoura,319936.14,233017.96415,FALSE
Fis-114346,261645.8298,328286.19,null,6,Bembrops cadenati,54714.365,43607.6383,FALSE
Fis-114368,1732328.0802,2460254.81,null,41,Bembrops macromma,60006.214878048784,42251.90439512195,FALSE
Fis-114378,963322.077,1265635.19,null,6,Bembrops magnisquamis,210939.19833333333,160553.6795,FALSE
Fis-114448,248799.3738,478178.6,null,5,Bembrops nematopterus,95635.72,49759.87476,FALSE
Fis-114457,191148.7438,299769.17,null,6,Forsterygion gymnotum,49961.52833333333,31858.123966666666,FALSE
Fis-114510,4566808.6552,5290981.25,1,37,Chauliodus pammelas,142999.49324324325,123427.26095135135,FALSE
Fis-114525,6654174.106,12294001.97,null,16,Lampanyctus macropterus,768375.123125,415885.881625,FALSE
Fis-114531,2545444.9326,2923216.26,null,5,Ateleopus indicus,584643.252,509088.98652,FALSE
Fis-114550,16798711.1772,29348361.68,null,3,Notacanthus indicus,9782787.226666667,5599570.3924,FALSE
Fis-114552,3139618.3703,6136567.41,null,5,Bathygadus furvescens,1227313.482,627923.67406,FALSE
Fis-114556,89478463.9537,111343092.44000001,null,41,Bathygadus spongiceps,2715685.181463415,2182401.5598463416,TRUE
Fis-114565,19353489.8769,40664024.38,null,6,Coryphaenoides macrolophus,6777337.396666667,3225581.64615,FALSE
Fis-114576,640404.8576,1289373.35,null,5,Helcogramma novaecaledoniae,257874.67,128080.97151999999,FALSE
Fis-114584,9507477.8341,15570808.73,null,3,Physiculus peregrinus,5190269.576666667,3169159.2780333334,TRUE
Fis-114586,2698912.2751,5386369.11,null,3,Gadella edelmanni,1795456.37,899637.4250333334,FALSE
Fis-114615,1804106.3284,2080205.28,null,41,Ariosoma selenops,50736.71414634147,44002.59337560976,FALSE
Fis-114618,1348894.8239,1598501.54,null,21,Rhynchoconger guppyi,76119.12095238095,64233.08685238095,FALSE
Fis-114623,1595708.1762,2062246.78,null,17,Monolene atrimana,121308.63411764706,93865.18683529412,FALSE
Fis-114639,294400.2071,848339.15,null,27,Lepidoblennius haplodactylus,31419.96851851852,10903.711374074073,TRUE
Fis-114644,135131.1832,216104.95,null,38,Lepidoblennius marmoratus,5686.972368421053,3556.083768421053,FALSE
Fis-114645,9114.265300000001,13932.17,null,3,Plectrogenium barsukovi,4644.056666666666,3038.088433333334,FALSE
Fis-114650,2375584.2537,4331201.43,null,61,Norfolkia thomasi,71003.30213114753,38944.00415901639,FALSE
Fis-114690,281830.0607,389749.85,null,26,Trianectes bucephalus,14990.378846153846,10839.617719230768,FALSE
Fis-114698,619250.2759,901129.69,null,55,Trinorfolkia clarkei,16384.17618181818,11259.095925454545,FALSE
Fis-114718,214331.9969,351765.92,null,11,Trinorfolkia cristata,31978.719999999998,19484.72699090909,FALSE
Fis-114720,435234.2814,590205.5,null,23,Trinorfolkia incisa,25661.108695652172,18923.229626086955,FALSE
Fis-114721,5911511.9724,8276552.06,null,116,Ucla xenogrammus,71349.58672413793,50961.310106896555,FALSE
Fis-114735,1075281.1062,1312255.01,null,7,Neobythites steatiticus,187465.00142857144,153611.5866,FALSE
Fis-114739,16038844.3693,18873008.96,null,22,Bassozetus glutinosus,857864.0436363637,729038.3804227273,TRUE
