iucn_sid,deep,deeparea,totarea,shallow_pct,habitat,paired_map,max_depth,shallow_str,shallow,am_sid,sciname,reviewed,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells
133002,1,6492769.84,12880282.24,0.495914008791161,This species occurs in shallow reef environments. It may form fields of at least 50 cm in diameter. This species is found to 20 m.,TRUE,20,TRUE,TRUE,SLB-117497,Seriatopora stellata,NA,Stable,NT,0.2,CORALS_Part1,133002,iucn,TRUE,16736133.5,8036035.2,14014039.1,5313940.84643127,66.126,AM,57.343,3.783,Corals,17
133003,1,4618433.01,10961990.81,0.578686655549203,"This species occurs in shallow, tropical reef environments. It is found in sheltered reef environments. Sparse colonies of <em>L. bewickensis</em> are found from 12-15 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). It is found on subtidal rock and rocky reefs, on the back and foreslope of the reef, and in lagoons. This species is found to 20 m. <br/><br/>Species in this genus may be overlooked because of their low growth profile and the relatively small colony size (seldom exceeding 25 cm in diameter) (Wood 1983).",TRUE,20,TRUE,TRUE,URM-Cn-5583,Leptastrea bewickensis,NA,Decreasing,NT,0.2,CORALS_Part3,133003,iucn,TRUE,14955263.9,5513587,12228122,2786445.14416824,50.538,AM,45.089,3.301,Corals,32
133006,1,1342471.21,3006487.03,0.553475136727931,"This species is found in shallow tropical reef ecosystems, favouring outer reef slopes exposed to wave action. It has been recorded to depths of 22 m at Flower Garden Banks in the Gulf of Mexico (Zimmer <em>et al</em>. 2005), but this is a recent range extension potentially due to the results of climate change (Precht and Aronson 2004). The normal depth range is 0.5-5 m (Goreau and Wells 1967), but it can be found up to 40 m.<br/><br/>This species has limited sexual recruitment.",TRUE,40,TRUE,TRUE,URM-Cn-4798,Acropora palmata,NA,Stable,CR,0.8,CORALS_Part3,133006,iucn,TRUE,3439605,1410920.9,3377834.9,1349150.77207827,95.622,AM,41.77,0.912,Corals,30
133007,1,2764891.41,6747382.52,0.590227558345099,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found to at least 15 m.",TRUE,15,TRUE,TRUE,URM-Cn-4917,Montipora malampaya,NA,Decreasing,VU,0.4,CORALS_Part1,133007,iucn,TRUE,8787279.2,4393021.4,7664344.8,3270086.98268361,74.438,AM,57.318,2.069,Corals,8
133008,1,3682689.44,6918411.23,0.467697233140621,This species is found on lower reef slopes and reef bases as a free-living single polyp. It is only found on sand. The depth range is from 18-40 m (Hoeksema 1990). Maximum size is 15 cm in diameter.,TRUE,40,FALSE,TRUE,URM-Cn-5775,Fungia spinifer,NA,Unknown,LC,0,CORALS_Part3,133008,iucn,TRUE,7836354.4,1891394.3,7660192.4,1715232.30419785,90.686,AM,24.691,2.068,Corals,3
133011,1,2542695.41,6624383.21,0.616161183706641,This species occurs in shallow reef environments. Colonies are small.,TRUE,NA,TRUE,TRUE,SLB-117488,Pocillopora ankeli,NA,Unknown,VU,0.4,CORALS_Part3,133011,iucn,TRUE,8518579.8,4495754.3,7578521.9,3555696.37832643,79.09,AM,59.322,2.046,Corals,4
133013,1,10506716.03,21050402.78,0.500878147567683,"This species occurs in shallow, tropical reef environments. It is found in a wide variety of environments, especially upper reef slopes and lagoons. This species occurs only subtidally, usually in protected waters and is most commonly encountered in enclosed lagoons or sheltered slopes with sandy substrata (Wallace 1999). This species is found from 5-25 m.",TRUE,25,TRUE,TRUE,URM-Cn-4755,Acropora grandis,NA,Decreasing,LC,0,CORALS_Part3,133013,iucn,TRUE,25112130.6,11267053.2,22952496.1,9107418.69834981,80.832,AM,49.089,6.196,Corals,42
133020,1,12448071.1,24190192.15,0.485408341413278,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes and in shallow subtidal habitats including outer reef flats (Wallace 1999). This species is found from 8-20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4841,Acropora tenuis,NA,Decreasing,NT,0.2,CORALS_Part1,133020,iucn,TRUE,28311172.5,12278697.3,26427978.8,10395503.5386665,84.663,AM,46.461,7.134,Corals,58
133023,1,13048655.37,24393098.76,0.465067743201315,"This species is frequently a dominant species of lagoons and reef slopes, generally to depths of 30 m. On the outer reef flat of central Vietnam's reefs, <em>P. lichen</em> is one of two species that dominate in both degree of substrate coverage and size of many circled colonies reaching 3 m across (Latypov 2001).",TRUE,30,FALSE,TRUE,URM-Cn-6062,Porites lichen,NA,Unknown,LC,0,CORALS_Part3,133023,iucn,TRUE,27109827.2,6172007.5,26502756.5,5564936.87750681,90.164,AM,23.288,7.154,Corals,37
133024,1,9654826.01,19857643.91,0.513798008778978,This species is found in a wide variety of reef environments. This species is found to 40 m.,TRUE,40,FALSE,TRUE,URM-Cn-5827,Merulina scabricula,NA,Unknown,LC,0,CORALS_Part1,133024,iucn,TRUE,22165428.4,5208787,21756101.2,4799459.73414517,92.142,AM,23.942,5.873,Corals,21
133025,1,10580626.88,20716106.43,0.489256008808794,"This species occurs in shallow, tropical reef environments. It is found in turbid water around fringing reefs. It only occurs in protected subtidal habitats such as contained lagoons and sandy slopes (Wallace 1999). This species is found from 3-20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4850,Acropora vaughani,NA,Decreasing,VU,0.4,CORALS_Part1,133025,iucn,TRUE,23482523.3,9541216.8,22395351.1,8454044.51648808,88.606,AM,42.604,6.045,Corals,41
133026,1,7975695.15,14552820.37,0.451948491960943,"It is found in shallow reef environments, protected from strong wave action.<br/><br/>This genus is typically conspicuous (Veron 1995), but <em>M. mancaoi</em> is not a particularly conspicuous species.",TRUE,NA,TRUE,TRUE,SLB-117486,Mycedium mancaoi,NA,Unknown,LC,0,CORALS_Part3,133026,iucn,TRUE,16219768.8,2160621.3,15896982.1,1837834.52111071,85.06,AM,13.591,4.291,Corals,3
133029,1,12242338.05,24582493.11,0.501989566509025,"This species occurs in shallow, tropical reef environments. It is found on upper to mid reef slopes. It is found on subtidal rock and rocky reefs, in the outer reef channel, and in lagoons. This species is found to 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-5552,Favia rotumana,1,Decreasing,LC,0,CORALS_Part1,133029,iucn,TRUE,27299213.4,3976410.8,26971776.9,3648974.37901431,91.766,AM,14.743,7.281,Corals,7
133031,1,8167220.17,14821316.27,0.44895446388042,"This species occurs in most shallow, tropical reef environments. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4897,Montipora effusa,NA,Decreasing,NT,0.2,CORALS_Part3,133031,iucn,TRUE,21126422.6,11350225,16171174.4,6394976.79016723,56.342,AM,70.188,4.365,Corals,35
133032,1,3721184,8944166.61,0.583954082894706,"This species is found in most shallow reef environments, especially clear waters. This species is found to 30 m.",TRUE,30,TRUE,TRUE,URM-Cn-5869,Lobophyllia flabelliformis,NA,Unknown,VU,0.4,CORALS_Part1,133032,iucn,TRUE,13362056.1,8907043,10108688.8,5653675.73790789,63.474,AM,88.113,2.729,Corals,12
133033,1,11657836.83,22388372.46,0.479290562508357,"This species occurs in shallow, tropical reef environments. It is usually restricted to shallow back-reef margins. It occurs in reef flat and shallow habitats or interefal lagoons (Wallace 1999). <em>Acropora pulchra</em> likely spawns annually in September in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 1-20 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth  (Wood 1983).",TRUE,20,TRUE,TRUE,URM-Cn-4813,Acropora pulchra,NA,Decreasing,LC,0,CORALS_Part3,133033,iucn,TRUE,26238134.6,11340449.2,24319847.7,9422162.31000945,83.085,AM,46.63,6.565,Corals,48
133034,1,10300563.7,21485530.8,0.520581371906344,"This species is found on soft substrata on lower reef slopes and reef bases. The depth range is from 1 m (Fenner pers. comm.)  to 40 m (Hoeksema 1990) The maximum size is 15 cm in diameter. It may reproduce asexually by fragmentation. This species is usually found living in the deeper reef zones, but has also been seen in shallow seagrass beds.",TRUE,40,TRUE,TRUE,SLB-189121,Cycloseris fragilis,NA,Unknown,LC,0,CORALS_Part3,133034,iucn,TRUE,24314789.1,6706527.5,23760098.9,6151837.27526733,91.729,AM,28.226,6.414,Corals,8
133034,1,10300563.7,21485530.8,0.520581371906344,"This species is found on soft substrata on lower reef slopes and reef bases. The depth range is from 1 m (Fenner pers. comm.)  to 40 m (Hoeksema 1990) The maximum size is 15 cm in diameter. It may reproduce asexually by fragmentation. This species is usually found living in the deeper reef zones, but has also been seen in shallow seagrass beds.",TRUE,40,TRUE,TRUE,SLB-117471,Cycloseris patelliformis,NA,Unknown,LC,0,CORALS_Part3,133034,iucn,TRUE,24314789.1,6706527.5,23760098.9,6151837.27526733,91.729,AM,28.226,6.414,Corals,10
133038,1,11114179.78,22185681.38,0.49903815935898,"This species is common on lower reef slopes and lagoons protected from wave action, generally to depths of 20 m.",TRUE,20,FALSE,TRUE,URM-Cn-6069,Porites nigrescens,NA,Unknown,VU,0.4,CORALS_Part3,133038,iucn,TRUE,24336287.2,1796400.8,24330177.1,1790290.73046093,99.66,AM,7.383,6.567,Corals,4
133043,1,11276101.13,21940755.88,0.486065968206744,"This species occurs in most reef environments, generally to depths of 20 m.",TRUE,20,FALSE,TRUE,URM-Cn-6135,Psammocora digitata,NA,Unknown,NT,0.2,CORALS_Part1,133043,iucn,TRUE,25794526.2,12147658.4,23741555.4,10094687.6277333,83.1,AM,51.166,6.409,Corals,68
133045,1,4219246.03,5436920.14,0.223963949928461,This species is found in shallow water exposed to strong wave action. The maximum size is 50 cm across.,TRUE,NA,TRUE,TRUE,SLB-158820,Pocillopora ligulata,NA,Unknown,LC,0,CORALS_Part1,133045,iucn,TRUE,10174257.4,5451341.3,5514415.1,791498.894059722,14.519,AM,98.856,1.489,Corals,16
133046,1,4098538.11,9094067.07,0.549317364997177,"This species occurs in shallow reef environments. This species is found from 5-15 m. <br/><br/>There are few records for this coral, and it is difficult to give detailed information on its distribution. It is generally found on soft substrates of lower reef slopes in clear or slightly turbid water. In certain areas it may occur in extensive tracts (Wood 1983).",TRUE,15,TRUE,TRUE,URM-Cn-4861,Anacropora spinosa,NA,Decreasing,EN,0.6,CORALS_Part1,133046,iucn,TRUE,11839724.2,5869289.3,10015301.9,4044867.01698525,68.916,AM,58.603,2.703,Corals,16
133053,1,1561509.65,3736656.46,0.582110459787893,"This species occurs at intermediate, deep fore reef and lagoon environments especially towards the base of the reef and adjacent soft substrate communities. Occurs from 10-92 m (Reed 1985), but most common from 15-25 m. This species tends to be resilient to waters with high sedimentation.",TRUE,92,FALSE,TRUE,URM-Cn-5887,Scolymia cubensis,NA,Unknown,LC,0,CORALS_Part1,133053,iucn,TRUE,4551290.5,2433066.4,4260525.7,2142301.59219451,88.049,AM,57.107,1.15,Corals,50
133055,1,10493527.81,21551495.48,0.513095143687913,"This species occurs in shallow reef environments. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. This species is found to 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-5564,Favites halicora,NA,Decreasing,NT,0.2,CORALS_Part1,133055,iucn,TRUE,24140772.5,6478114.4,23631365.9,5968707.78895062,92.136,AM,27.413,6.379,Corals,36
133057,1,2103188.71,5498790.08,0.617517912231339,This species occurs in mid-slope reef environments protected from wave action. This species is found from 5-20 m. <br/><br/>All members of the genus <em>Euphyllia</em> have commensal shrimp species associated with them.,TRUE,20,FALSE,TRUE,URM-Cn-5482,Euphyllia paradivisa,NA,Unknown,VU,0.4,CORALS_Part1,133057,iucn,TRUE,6715916.4,2775251.3,6301427.3,2360762.12130056,85.065,AM,44.042,1.701,Corals,4
133058,1,11785950.26,21359631.19,0.448213775080636,"This species occurs in shallow, tropical reef environments. It is found in protected reef environments, especially vertical faces and lower reef slopes. This species is found from 5-40 m. <br/><br/>Echinophyllia is found in most fore reef areas, but has a preference for slightly shaded spots on the reef slopes (Wood 1983). Colonies of <em>E. echinata</em> grow to 20 cm or less (Fenner pers. comm.).",TRUE,40,TRUE,TRUE,URM-Cn-5930,Echinophyllia echinata,NA,Unknown,LC,0,CORALS_Part3,133058,iucn,TRUE,24555630.5,6137516.6,23245080.5,4826966.55317824,78.647,AM,26.404,6.275,Corals,13
133059,1,4071494.9,11634952.05,0.650063456857994,"This species occurs in shallow, tropical reef environments. It is found on reef flats and upper slopes. This species is found on subtidal rock and rocky reefs and in lagoons. This species is found to 20 m. <br/><br/><em>Platygyra</em> species occupy a variety of reef habitats. They may form colonies a meter or more in diameter (Wood 1983).",TRUE,20,TRUE,TRUE,URM-Cn-5617,Platygyra verweyi,NA,Decreasing,NT,0.2,CORALS_Part1,133059,iucn,TRUE,14474668.8,7265440.7,13254309.8,6045081.73331178,83.203,AM,54.816,3.578,Corals,29
133064,1,2124090.68,5761119.99,0.631305946814692,"This species occurs in shallow, tropical reef environments in turbid environments, especially lagoons. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4899,Montipora florida,NA,Decreasing,VU,0.4,CORALS_Part1,133064,iucn,TRUE,7218020.6,3227050.9,6668378.1,2677408.36288697,82.968,AM,48.393,1.8,Corals,9
133066,1,12686853.65,24823425.34,0.488916075189807,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4913,Montipora informis,NA,Decreasing,LC,0,CORALS_Part1,133066,iucn,TRUE,29055103.1,14039476.5,27155548.3,12139921.7050265,86.47,AM,51.7,7.33,Corals,72
133070,1,5236066.8,12274018.63,0.573402407325497,"This species is found in most tropical reef environments. It forms sub-massive to massive colonies. This species is found on subtidal rock and rocky reefs, on the back and foreslope, and in lagoons. It may be found in the outer reef channel. This species is found to 20 m. <br/><br/>Species in this genus are usually most abundant at mid-depth. This genus is a common and extremely important reef-building coral in the western Atlantic (Wood 1983). It forms massive colonies that are usually rounded or lobed in shallow water and flattened or plate-like on deep reefs (Wood 1983).",TRUE,20,TRUE,TRUE,URM-Cn-5601,Montastrea colemani,NA,Decreasing,NT,0.2,CORALS_Part1,133070,iucn,TRUE,16762875.1,9467492.7,13626373.8,6330991.3914519,66.871,AM,69.479,3.678,Corals,28
133071,1,11880439.38,23652999.07,0.497719534641659,"This species occurs in shallow, tropical reef environments. It is mostly found on protected upper reef slopes. This species is found to at least 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4901,Montipora foliosa,NA,Decreasing,NT,0.2,CORALS_Part3,133071,iucn,TRUE,28047499.6,12788824,25883118.7,10624443.1639845,83.076,AM,49.41,6.987,Corals,120
133076,1,7012692.93,14913910.7,0.52978845917322,This species can be found in most reef environments. This species is found to 40 m.,TRUE,40,FALSE,TRUE,URM-Cn-5873,Lobophyllia robusta,NA,Unknown,LC,0,CORALS_Part1,133076,iucn,TRUE,20086121.9,10391042.7,16561354.8,6866275.67767289,66.079,AM,62.743,4.47,Corals,36
133081,1,6756662.98,12648777.33,0.465824814231274,"This species occurs in shallow, tropical reef environments. It is found in shallow water protected from wave action, only in protected, subtidal lagoons (Wallace 1999), and protected reef slopes (Richards pers. comm.). This species is found from 10-25 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,25,TRUE,TRUE,URM-Cn-4770,Acropora kirstyae,NA,Decreasing,VU,0.4,CORALS_Part1,133081,iucn,TRUE,15152489.4,5187806.8,13798254,3833571.40853641,73.896,AM,37.598,3.725,Corals,13
